entity,year,value
4,2000,41.74741
4,2005,6.43088
4,2010,6.43396
4,2011,5.93366
4,2012,5.93366
4,2013,5.93366
4,2014,5.93366
4,2015,5.93365
4,2016,5.93365
4,2017,5.64236
4,2018,5.9374
12,2000,10.7282
12,2005,7.73282
12,2010,7.82177
12,2011,7.82182
12,2012,7.8201
12,2013,7.81986
12,2014,7.82144
12,2015,7.75925
12,2016,7.77672
12,2017,7.69199
12,2018,7.77552
16,2000,10.87551
16,2005,11.05793
16,2010,10.97265
16,2011,10.97265
16,2012,10.96766
16,2013,10.96766
16,2014,11.66916
16,2015,11.60726
16,2016,11.6272
16,2017,11.59231
16,2018,11.62804
24,2000,5.52342
24,2005,4.50243
24,2010,4.5068
24,2011,4.46572
24,2012,4.46571
24,2013,4.46571
24,2014,4.46571
24,2015,4.46569
24,2016,4.46569
24,2017,4.36678
24,2018,4.48089
28,2000,7.53385
28,2005,7.63224
28,2010,7.5384
28,2011,7.5384
28,2012,7.5384
28,2013,7.5384
28,2014,7.53786
28,2015,7.4754
28,2016,7.47627
28,2017,7.30225
28,2018,7.4847
31,2000,10.78285
31,2005,10.54395
31,2010,7.52037
31,2011,7.52037
31,2012,7.52039
31,2013,7.51943
31,2014,11.15519
31,2015,11.06165
31,2016,11.06222
31,2017,10.93581
31,2018,11.07154
32,2000,11.85161
32,2005,11.52222
32,2010,11.48408
32,2011,11.50243
32,2012,11.55225
32,2013,11.53203
32,2014,12.23698
32,2015,12.16666
32,2016,12.17086
32,2017,11.98846
32,2018,12.17068
44,2000,8.81743
44,2005,8.02081
44,2010,7.88587
44,2011,7.87194
44,2012,7.92917
44,2013,7.93076
44,2014,7.93092
44,2015,7.86041
44,2016,7.86265
44,2017,7.77928
44,2018,7.87668
48,2000,9.86037
48,2005,9.50271
48,2010,4.96417
48,2011,4.964
48,2012,4.96401
48,2013,4.96239
48,2014,5.66694
48,2015,5.5977
48,2016,5.59781
48,2017,5.59781
48,2018,5.59494
50,2000,7.3954
50,2005,6.25838
50,2010,6.26274
50,2011,6.24923
50,2012,6.25004
50,2013,6.25001
50,2014,6.25271
50,2015,6.25267
50,2016,6.2527
50,2017,6.07447
50,2018,6.26825
51,2000,12.16688
51,2005,11.95659
51,2010,8.97123
51,2011,8.97518
51,2012,8.98809
51,2013,8.9333
51,2014,8.93318
51,2015,8.86807
51,2016,8.86742
51,2017,8.73189
51,2018,8.93108
52,2000,2.94753
52,2005,1.11028
52,2010,1.01019
52,2011,1.01027
52,2012,1.02182
52,2013,1.02197
52,2014,1.02166
52,2015,0.95659
52,2016,0.96618
52,2017,0.96618
52,2018,0.96372
64,2000,8.18004
64,2005,6.91302
64,2010,6.91338
64,2011,6.91338
64,2012,6.91338
64,2013,6.91338
64,2014,6.91337
64,2015,6.91337
64,2016,6.91337
64,2017,6.76779
64,2018,6.91326
68,2000,13.37311
68,2005,2.23764
68,2010,2.13965
68,2011,2.14
68,2012,10.37941
68,2013,10.34084
68,2014,10.34177
68,2015,10.2769
68,2016,10.27658
68,2017,10.04333
68,2018,10.22711
72,2000,8.70843
72,2005,2.21643
72,2010,2.13669
72,2011,2.13689
72,2012,2.10251
72,2013,2.09909
72,2014,2.18028
72,2015,2.0364
72,2016,2.03674
72,2017,2.0355
72,2018,2.00599
76,2000,11.3662
76,2005,11.01723
76,2010,10.92015
76,2011,10.92168
76,2012,10.92557
76,2013,10.92056
76,2014,11.63091
76,2015,11.56514
76,2016,11.56694
76,2017,11.36651
76,2018,11.55587
84,2000,8.08788
84,2005,2.19445
84,2010,2.12704
84,2011,2.12717
84,2012,2.12716
84,2013,2.11798
84,2014,2.12718
84,2015,2.08175
84,2016,2.08092
84,2017,2.08092
84,2018,2.06921
90,2000,7.37771
90,2005,6.36629
90,2010,6.46166
90,2011,6.46166
90,2012,6.46167
90,2013,6.46166
90,2014,6.46164
90,2015,6.46162
90,2016,6.46162
90,2017,6.27841
90,2018,6.47031
92,2000,10.40403
92,2005,7.68211
92,2010,7.39796
92,2011,7.4857
92,2012,7.48569
92,2013,7.48444
92,2014,7.5546
92,2015,7.50057
92,2016,7.54567
92,2017,7.43439
92,2018,7.50628
96,2000,12.85658
96,2005,11.6848
96,2010,9.9056
96,2011,9.9056
96,2012,9.8933
96,2013,9.8864
96,2014,10.60532
96,2015,10.60018
96,2016,10.59976
96,2017,10.39469
96,2018,10.60224
104,2000,8.06541
104,2005,10.93835
104,2010,10.91642
104,2011,10.91642
104,2012,10.91898
104,2013,10.85787
104,2014,10.85731
104,2015,10.85728
104,2016,10.43797
104,2017,10.2896
104,2018,10.45693
108,2000,8.0414
108,2005,6.22681
108,2010,6.22734
108,2011,6.22734
108,2012,6.23855
108,2013,6.23855
108,2014,6.23855
108,2015,6.23855
108,2016,6.23855
108,2017,6.19331
108,2018,6.23865
116,2000,7.08449
116,2005,5.97668
116,2010,5.96799
116,2011,5.96799
116,2012,5.96836
116,2013,5.96855
116,2014,5.96844
116,2015,5.96823
116,2016,5.96825
116,2017,5.80324
116,2018,5.98277
120,2000,7.95056
120,2005,2.13509
120,2010,1.98853
120,2011,1.99803
120,2012,1.99264
120,2013,1.97144
120,2014,1.98304
120,2015,1.90071
120,2016,1.90011
120,2017,1.89918
120,2018,1.8892
132,2000,7.34702
132,2005,1e-05
132,2010,1.43768
132,2011,1.43769
132,2012,1.45808
132,2013,1.45807
132,2014,1.45862
132,2015,1.45719
132,2016,1.45678
132,2017,1.45569
132,2018,1.45129
136,2000,11.04751
136,2005,6.97245
136,2010,6.96293
136,2011,6.96293
136,2012,6.96256
136,2013,6.96269
136,2014,6.96122
136,2015,6.89575
136,2016,6.89502
136,2017,6.7297
136,2018,6.90232
140,2000,7.54152
140,2005,6.23282
140,2010,6.23282
140,2011,6.22744
140,2012,6.22744
140,2013,6.22744
140,2014,6.22744
140,2015,6.22744
140,2016,6.22744
140,2017,6.04888
140,2018,6.22744
144,2000,11.15726
144,2005,8.0728
144,2010,7.96858
144,2011,10.7572
144,2012,10.76185
144,2013,10.73511
144,2014,10.74232
144,2015,10.66603
144,2016,10.66556
144,2017,10.47804
144,2018,7.88681
148,2000,5.82966
148,2005,4.56492
148,2010,0.0
148,2011,0.0
148,2012,0.0
148,2013,0.0
148,2014,0.0
148,2015,0.0
148,2016,0.0
148,2017,0.0
148,2018,0.0
152,2000,12.21944
152,2005,1.83268
152,2010,0.12506
152,2011,0.12506
152,2012,0.12506
152,2013,0.12506
152,2014,0.12506
152,2015,0.0
152,2016,0.0
152,2017,0.0
152,2018,0.0
156,2000,10.85551
156,2005,10.69293
156,2010,10.65005
156,2011,10.66618
156,2012,10.67652
156,2013,10.65792
156,2014,10.65075
156,2015,11.27915
156,2016,11.26648
156,2017,11.06733
156,2018,11.22376
170,2000,11.34159
170,2005,2.11745
170,2010,2.02223
170,2011,1.59727
170,2012,7.79418
170,2013,1.59642
170,2014,1.60014
170,2015,1.53028
170,2016,1.53028
170,2017,1.53006
170,2018,1.53092
174,2000,9.28812
174,2005,7.92845
174,2010,6.23126
174,2011,6.23126
174,2012,6.23127
174,2013,6.23126
174,2014,6.23126
174,2015,6.23125
174,2016,6.23125
174,2017,5.97389
174,2018,6.23538
178,2000,7.74651
178,2005,5.91741
178,2010,7.88052
178,2011,7.83797
178,2012,7.83435
178,2013,7.83802
178,2014,7.83776
178,2015,7.77039
178,2016,7.76989
178,2017,7.4233
178,2018,7.77027
180,2000,6.69591
