entity,year,value
4,2011,79.06571
4,2015,83.36343
8,2009,99.3401
8,2017,97.08267
12,2013,98.71632
24,2015,91.46957
31,2006,99.10782
32,2000,99.29
32,2001,98.31
32,2002,96.41
32,2003,95.7
32,2004,98.57
32,2005,99.4
32,2006,97.66
32,2007,96.62
32,2008,94.56
32,2009,97.39
32,2011,96.34
32,2012,88.01
32,2013,97.76
32,2014,97.48
32,2016,99.24
32,2017,96.07
32,2018,99.6
50,2006,83.53033
50,2011,85.43978
50,2014,83.85613
51,2006,99.44307
51,2011,100.0
51,2016,100.0
64,2010,96.61138
68,2000,87.29
68,2001,98.63
68,2002,91.76
68,2003,97.93065
68,2004,97.79
68,2005,95.67
68,2006,93.54
68,2007,91.61
68,2008,97.5691
68,2009,97.17
68,2011,98.13
68,2012,97.91
68,2013,97.53
68,2014,96.5
68,2015,97.86
68,2016,99.29
68,2017,100.0
68,2018,98.43
70,2012,100.0
76,2001,98.38
76,2002,97.14
76,2003,98.1
76,2004,97.92
76,2005,97.9
76,2006,98.78
76,2007,98.41
76,2008,98.69
76,2009,98.86
76,2011,98.26
76,2012,99.3
76,2013,99.14
76,2014,99.17
76,2015,99.44
76,2016,99.21
76,2017,98.78
76,2018,98.8
84,2016,99.17068
104,2016,92.66484
108,2000,30.0
108,2010,55.91426
108,2017,76.98726
112,2012,100.0
116,2005,86.41518
116,2010,92.85141
116,2014,87.40994
120,2004,88.3509
120,2006,88.3886
120,2011,94.7568
120,2014,94.62646
140,2006,56.41749
140,2010,80.89476
144,2006,99.00417
148,2004,64.5503
148,2014,62.02828
152,2000,99.4
152,2003,99.71
152,2006,98.47
152,2009,97.08
152,2011,98.46
152,2013,98.01
152,2015,98.56
152,2017,97.65
170,2002,96.9
170,2003,98.21
170,2004,98.98
170,2005,98.09011
170,2008,98.75
170,2009,99.15
170,2010,98.67275
170,2011,98.61
170,2012,98.27
170,2013,98.53
170,2014,98.81
170,2015,98.11998
170,2016,99.22
170,2017,98.81
170,2018,98.56
174,2012,93.64016
178,2005,87.90432
178,2012,93.36129
178,2015,93.54458
180,2007,76.17599
180,2010,83.22007
180,2013,92.02341
188,2000,96.59
188,2001,93.68
188,2002,93.41
188,2003,98.39
188,2004,99.37
188,2005,97.44
188,2006,100.0
188,2007,100.0
188,2008,93.12
188,2009,100.0
188,2010,96.91
188,2011,100.0
188,2012,100.0
188,2013,100.0
188,2014,100.0
188,2015,100.0
188,2016,98.81
188,2017,100.0
188,2018,97.96
204,2006,83.49175
204,2011,86.3812
204,2014,87.7094
204,2018,82.56683
214,2000,86.13
214,2001,89.67
214,2002,94.06
214,2003,82.22
214,2004,87.82
214,2005,95.85
214,2006,95.98
214,2007,95.52214
214,2008,96.9
214,2009,99.14
214,2010,96.45
214,2011,97.05
214,2012,97.58
214,2013,97.21135
214,2014,99.12617
214,2015,100.0
214,2016,96.3
214,2017,93.48
214,2018,95.23
218,2001,97.49
218,2003,96.79
218,2005,93.52
218,2006,99.25
218,2007,99.19
218,2008,94.7
218,2009,99.84
218,2010,98.98
218,2011,99.75
218,2012,99.59
218,2013,100.0
218,2014,99.55
218,2015,99.69
218,2016,99.93
218,2017,99.53
218,2018,98.06
222,2000,97.23
222,2001,98.45
222,2002,97.79
222,2003,96.09
222,2004,95.46
222,2005,98.41
222,2006,98.28
222,2009,95.23
222,2010,96.23
222,2012,96.27
222,2013,97.01
222,2014,95.8
222,2015,97.99
222,2016,99.13
222,2017,97.06
222,2018,97.16
231,2005,84.0329
231,2011,80.72997
231,2016,87.07455
266,2012,88.53537
270,2006,81.94553
270,2010,74.56873
270,2013,88.15823
275,2014,99.73855
288,2009,86.96233
288,2015,88.63725
320,2000,91.66
320,2006,92.38
320,2014,92.73
320,2015,98.02625
324,2005,68.9587
324,2012,78.22896
324,2016,85.66095
328,2006,95.79891
328,2009,100.0
328,2014,100.0
332,2005,72.22174
332,2012,77.01534
332,2017,80.30923
340,2001,94.07
340,2004,93.3
340,2005,94.97
340,2009,92.69
340,2010,96.35
340,2011,98.19396
340,2012,94.17
340,2013,95.84
340,2014,98.75
340,2015,97.1
340,2016,98.78
340,2018,90.38
356,2006,97.14125
356,2016,98.4333
360,2003,97.71366
360,2008,99.70771
360,2017,99.72729
368,2011,89.20859
384,2006,71.06817
384,2012,79.25018
384,2016,87.88303
388,2011,100.0
398,2006,99.01197
398,2011,100.0
398,2015,99.26154
400,2007,98.94495
404,2003,76.17205
404,2008,85.8306
404,2014,96.49847
417,2006,99.48843
417,2012,100.0
417,2014,100.0
418,2006,92.16335
418,2012,95.96795
418,2017,97.59411
426,2005,81.29176
426,2009,90.8075
426,2014,81.85803
430,2007,39.94347
430,2013,63.08386
450,2009,75.1885
454,2004,85.86533
454,2010,84.77087
454,2016,76.37526
462,2008,98.22898
462,2017,100.0
466,2006,73.69496
466,2013,80.17101
466,2015,85.27038
478,2007,67.28232
478,2011,75.55955
478,2015,84.46867
484,2000,98.92
484,2002,98.01
484,2004,99.28
484,2006,99.93
484,2008,98.98
484,2010,99.17
484,2012,99.62
484,2014,98.58
484,2016,100.0
484,2018,98.66
496,2006,99.41774
496,2014,99.12437
498,2005,99.58116
498,2012,100.0
499,2013,100.0
504,2004,87.71739
508,2003,25.00587
508,2008,66.60207
508,2011,78.31194
516,2007,95.82607
516,2013,98.46828
524,2007,83.08259
524,2011,92.39951
524,2014,93.86486
524,2016,93.66945
548,2007,91.6992
558,2001,92.28
558,2005,92.47
558,2009,89.09
558,2014,96.09
562,2006,53.61461
562,2012,60.96431
566,2003,85.25622
566,2007,84.76225
566,2008,96.0839
566,2011,96.0366
566,2013,97.28324
566,2016,97.56689
586,2007,85.66904
586,2012,86.99863
586,2018,91.5308
591,2000,98.87
591,2001,97.85
591,2002,99.12
591,2003,98.99
591,2004,98.81
591,2005,100.0
591,2006,98.16
591,2007,100.0
591,2008,98.35
591,2009,100.0
591,2011,98.45
591,2013,96.44
591,2014,100.0
591,2015,100.0
591,2016,100.0
591,2017,97.27
591,2018,100.0
600,2001,99.61
600,2003,98.61
600,2004,94.47
600,2005,100.0
600,2006,99.05
600,2007,96.06
600,2008,100.0
600,2009,100.0
600,2010,99.44
600,2011,100.0
600,2012,100.0
600,2013,97.93
600,2014,90.08
600,2015,99.48
600,2016,99.579
600,2017,95.32
600,2018,95.51
604,2000,99.57
604,2001,96.37
604,2002,97.34
604,2003,95.0
604,2004,97.42
604,2005,98.76
604,2006,98.91
604,2007,99.16
604,2008,99.06
604,2009,98.05
604,2010,97.82
604,2011,96.59
604,2012,99.79
604,2013,99.88
604,2014,99.68
604,2015,98.02
604,2016,97.49
604,2017,99.66
604,2018,97.62
608,2004,97.16326
608,2018,98.34101
624,2014,62.57497
626,2009,79.88192
626,2016,96.60418
646,2005,29.97013
646,2010,59.02868
646,2015,67.54201
678,2009,86.82083
678,2014,93.1043
686,2005,55.15181
686,2011,74.58804
686,2016,80.7863
686,2017,84.22079
688,2011,100.0
688,2014,100.0
694,2008,83.74255
694,2013,89.11852
694,2017,88.80777
704,2011,99.5522
704,2014,98.14104
710,2016,98.92283
716,2005,99.43253
716,2010,98.07191
716,2015,97.52045
728,2010,54.64044
729,2014,95.03654
740,2010,94.37373
748,2006,84.4746
748,2010,91.77866
748,2014,93.0853
760,2006,98.14569
762,2006,99.18124
762,2012,100.0
762,2017,98.72662
764,2013,99.83594
764,2016,99.51054
768,2006,92.2318
768,2010,91.48329
768,2014,88.01006
788,2012,98.64817
792,2004,99.50974
792,2014,100.0
795,2016,100.0
800,2006,70.38602
800,2011,74.35555
800,2016,79.05814
804,2007,100.0
804,2013,100.0
807,2011,100.0
818,2005,96.49416
818,2009,96.91422
818,2014,97.09722
834,2004,82.49131
834,2010,93.90089
834,2015,97.00158
854,2003,65.92821
854,2006,78.07646
854,2010,71.44274
858,2000,96.58
858,2001,99.45
858,2002,100.0
858,2003,100.0
858,2004,97.27
858,2005,99.07
858,2008,99.4
858,2009,99.36
858,2010,98.69
858,2011,99.79
858,2012,98.94
858,2013,100.0
858,2014,98.55
858,2015,99.61
858,2016,100.0
858,2017,99.66
858,2018,99.59
860,2006,100.0
887,2006,95.26409
887,2013,84.56716
894,2001,93.87366
894,2007,89.08606
894,2013,95.66767
