entity,year,value
8,2019,21.5504
12,2018,22.81286
31,2017,4.18321
31,2018,4.13274
31,2019,4.31295
40,2014,71.81921
40,2015,66.89919
40,2016,65.78245
40,2017,69.82391
48,2015,34.99994
48,2016,58.19336
48,2017,75.27189
48,2018,49.11072
48,2019,42.24215
56,2014,62.71549
56,2015,61.2597
56,2016,61.39741
56,2017,58.81968
56,2019,60.92649
70,2017,63.43982
70,2019,51.43541
72,2014,27.89313
76,2014,23.31007
76,2016,21.53173
76,2017,21.1488
76,2018,21.84886
76,2019,20.79953
96,2016,62.99993
96,2018,52.3646
100,2014,35.47072
100,2016,36.90125
100,2017,45.7941
100,2019,44.20599
112,2018,39.93843
112,2019,42.14741
116,2017,20.56287
132,2019,13.34024
170,2016,32.74939
170,2017,29.71758
170,2018,27.1524
180,2018,7.06296
191,2014,40.67622
191,2015,61.13058
191,2016,64.04936
191,2017,50.57847
191,2019,62.3666
192,2019,16.22734
196,2014,48.9126
196,2015,47.97388
196,2016,44.04975
196,2019,47.64983
203,2014,62.51921
203,2015,60.836
203,2017,66.75981
203,2019,59.70372
208,2014,74.73968
208,2015,74.15278
208,2016,70.17852
233,2014,59.40396
233,2015,65.47964
233,2016,57.29122
233,2017,57.88102
246,2014,78.9524
246,2015,67.30741
246,2016,68.5784
250,2014,70.5619
250,2015,59.92256
250,2016,56.67194
268,2016,26.83987
268,2017,23.94067
268,2018,23.21628
268,2019,27.54183
270,2018,13.84683
275,2019,13.16098
276,2014,72.4882
276,2015,67.3458
276,2016,58.9778
276,2019,65.89782
288,2018,14.2234
296,2019,21.18899
300,2014,48.1546
300,2015,51.24371
300,2016,52.00229
300,2017,57.05315
344,2018,23.10848
344,2019,45.88855
348,2014,54.7886
348,2015,60.16885
348,2016,60.63156
348,2017,56.35748
348,2019,51.19884
352,2014,78.00215
352,2017,75.2838
364,2015,13.49726
364,2017,22.55757
372,2014,45.42161
372,2015,39.73852
380,2014,51.9204
380,2015,48.5272
380,2016,47.684
384,2019,7.87429
388,2015,9.3963
388,2016,7.37018
388,2017,9.03849
392,2018,44.14307
392,2019,52.33982
398,2015,16.58774
398,2016,18.96104
398,2017,18.98234
398,2018,19.54907
398,2019,20.21035
410,2015,53.95992
410,2016,57.90644
410,2017,54.91568
410,2018,55.75393
410,2019,62.69805
412,2017,42.18433
414,2018,51.57892
418,2017,7.42758
426,2018,12.67326
428,2014,52.82964
428,2015,68.80823
428,2016,63.94821
428,2017,65.85145
428,2019,53.11472
440,2014,58.90935
440,2015,56.70394
440,2016,56.27226
440,2017,58.20076
440,2019,60.36191
442,2014,78.96878
442,2015,81.06773
442,2016,79.71018
442,2017,81.23786
446,2018,39.22559
450,2018,6.31902
458,2017,45.47725
458,2018,45.98196
458,2019,43.25669
470,2014,51.77624
470,2015,51.41118
470,2016,47.87124
470,2017,45.66561
496,2018,19.30908
499,2015,65.33255
499,2016,68.23415
499,2017,70.5068
499,2018,68.63082
499,2019,70.82865
504,2014,22.85883
504,2015,18.56802
504,2016,26.50794
504,2017,27.35665
504,2018,28.09022
512,2019,47.55455
528,2014,71.5703
528,2015,67.79051
528,2016,67.8925
578,2014,82.83958
578,2015,65.06741
578,2016,55.624
578,2017,59.80482
586,2016,3.50937
604,2018,21.10825
604,2019,23.16629
616,2014,43.9091
616,2015,47.7624
616,2016,50.44338
616,2017,52.80921
616,2018,50.38165
616,2019,52.18806
620,2014,54.863
620,2015,49.8965
620,2016,47.76351
620,2017,49.83168
620,2019,45.74281
624,2019,12.96184
634,2015,46.8261
634,2016,44.07292
634,2017,41.3197
634,2018,38.56658
634,2019,35.65349
642,2014,21.4737
642,2015,57.8891
642,2016,62.1256
642,2019,72.47512
643,2014,25.61535
643,2015,29.42719
643,2016,30.83185
643,2017,31.80076
643,2018,35.33282
643,2019,35.09017
682,2017,38.09524
682,2018,37.48965
682,2019,38.44068
688,2015,41.81121
688,2016,48.44579
688,2017,41.48356
694,2017,5.53904
702,2014,29.71257
702,2017,49.03665
703,2014,59.81849
703,2015,60.6316
703,2016,62.23052
703,2019,63.26402
705,2014,56.15206
705,2015,49.57555
705,2017,54.11085
705,2019,55.7024
716,2014,4.13169
716,2019,17.95548
724,2014,60.3504
724,2015,56.2135
724,2016,57.33605
724,2019,57.06302
740,2018,18.7124
752,2014,82.64679
752,2015,66.9862
752,2017,53.48986
756,2017,62.02667
756,2019,64.95779
764,2018,10.96075
764,2019,9.71351
768,2017,8.6187
776,2019,17.52711
784,2019,37.0
792,2016,38.86666
792,2017,45.04947
792,2019,45.69269
807,2014,32.53435
807,2015,54.34221
807,2016,40.75464
818,2014,3.24583
818,2015,3.79369
818,2016,34.2563
826,2014,67.6613
826,2015,55.9882
826,2016,57.4203
826,2017,60.35752
860,2018,5.31659
