entity,year,value
4,2011,0.73085
4,2015,0.78661
8,2009,1.00053
8,2017,1.02789
12,2013,1.00892
24,2015,0.94175
31,2006,1.00885
50,2006,1.00771
50,2011,1.02669
50,2014,1.04836
51,2006,1.00534
51,2011,1.0
51,2016,1.0
52,2012,1.02423
64,2010,0.90539
68,2000,1.01551
68,2001,0.94056
68,2002,0.98119
68,2003,0.96209
68,2004,0.97823
68,2005,0.96169
68,2006,1.01582
68,2007,1.04644
68,2008,0.97644
68,2009,0.9527
68,2011,0.95536
68,2012,1.0001
68,2013,0.98349
68,2014,0.9913
68,2015,1.00753
68,2016,0.99292
68,2017,1.0051
68,2018,0.98534
70,2012,1.0
76,2001,0.99643
76,2002,1.00663
76,2003,0.99786
76,2004,1.00489
76,2005,1.0073
76,2006,0.99099
76,2007,1.00355
76,2008,0.99888
76,2009,1.00884
76,2011,1.01169
76,2012,0.9999
76,2013,1.00714
76,2014,1.00131
76,2015,1.00552
76,2016,1.00071
76,2017,0.99544
76,2018,0.99343
84,2016,1.00043
104,2016,1.00739
108,2000,1.20038
108,2010,1.13833
108,2017,1.08504
112,2012,1.0
116,2005,0.96649
116,2010,0.98741
116,2014,1.03284
120,2004,0.98718
120,2006,1.03134
120,2011,0.9797
120,2014,1.03391
140,2006,0.95747
140,2010,0.7882
144,2006,1.00229
148,2004,0.74209
148,2014,0.85679
152,2000,1.00464
152,2003,0.98496
152,2006,1.01325
152,2009,1.00309
152,2011,1.01386
152,2013,0.99337
152,2015,1.00132
152,2017,1.00296
170,2002,1.0073
170,2003,0.98408
170,2004,0.99375
170,2005,1.00188
170,2008,1.008
170,2009,1.00173
170,2010,0.99619
170,2011,1.01202
170,2012,1.01049
170,2013,1.0104
170,2014,1.00776
170,2015,0.99671
170,2016,0.9994
170,2017,1.00546
170,2018,1.00071
174,2012,1.06349
178,2005,0.99862
178,2012,0.96753
178,2015,1.04836
180,2007,1.07258
180,2010,0.93206
180,2013,0.98903
188,2000,1.0
188,2001,1.01798
188,2002,1.05501
188,2003,1.01326
188,2004,1.0185
188,2005,0.99969
188,2006,1.0208
188,2007,1.00282
188,2008,1.0493
188,2009,1.0
188,2010,0.98527
188,2011,1.02093
188,2012,1.01274
188,2013,1.0269
188,2014,0.9696
188,2015,0.986
188,2016,1.0084
188,2017,1.0099
188,2018,1.0129
204,2006,0.81657
204,2011,0.86599
204,2014,0.81968
204,2018,0.88345
214,2000,1.05556
214,2001,1.09514
214,2002,1.03784
214,2003,1.15201
214,2004,1.07606
214,2005,1.04342
214,2006,1.03019
214,2007,1.01851
214,2008,1.03643
214,2009,1.03347
214,2010,1.02774
214,2011,0.99014
214,2012,1.00989
214,2013,1.00759
214,2014,0.99411
214,2015,0.9576
214,2016,1.039
214,2017,1.02667
214,2018,1.0508
218,2001,1.01166
218,2003,1.02489
218,2005,1.05848
218,2006,0.98281
218,2007,0.98589
218,2008,1.0222
218,2009,0.97722
218,2010,1.00947
218,2011,1.00638
218,2012,1.00051
218,2013,0.99556
218,2014,0.9984
218,2015,1.0016
218,2016,0.9981
218,2017,1.0009
218,2018,1.01122
222,2000,0.97049
222,2001,0.97286
222,2002,1.02059
222,2003,0.93594
222,2004,1.03542
222,2005,0.99437
222,2006,1.01414
222,2009,1.00852
222,2010,1.01413
222,2012,1.01745
222,2013,0.99497
222,2014,1.01238
222,2015,0.99514
222,2016,0.97617
222,2017,1.02226
222,2018,1.00624
231,2005,0.73814
231,2011,0.92689
231,2016,0.97207
266,2012,1.04066
270,2006,0.99124
270,2010,1.05512
270,2013,0.95627
275,2014,0.99523
288,2009,0.94759
288,2015,0.87682
320,2000,1.01146
320,2006,0.98264
320,2014,0.9713
320,2015,0.96953
324,2005,0.7091
324,2012,0.83928
324,2016,0.88251
328,2006,1.02498
328,2009,1.01657
328,2014,1.0202
332,2005,1.02401
332,2012,0.97398
332,2017,1.08211
340,2001,0.97344
340,2004,1.01742
340,2005,0.95171
340,2009,1.00659
340,2010,1.00407
340,2011,0.99368
340,2012,1.00933
340,2013,1.04432
340,2014,1.01996
340,2015,0.97319
340,2016,1.00052
340,2018,1.0555
356,2006,0.99126
356,2016,1.00334
360,2003,0.99561
360,2008,0.99347
360,2017,0.99527
368,2011,0.99387
384,2006,0.76075
384,2012,0.76861
384,2016,0.75541
388,2011,1.0
398,2006,1.0078
398,2011,1.0
398,2015,1.00689
400,2007,1.0041
404,2003,1.00707
404,2008,1.09459
404,2014,1.00506
417,2006,0.99963
417,2012,0.991
417,2014,0.99095
418,2006,1.0375
418,2012,1.01776
418,2017,1.00878
426,2005,1.21191
426,2009,1.09125
426,2014,1.10018
430,2007,0.92422
430,2013,0.849
450,2009,1.00084
454,2004,1.04476
454,2010,1.04512
454,2016,1.07333
462,2008,1.0175
462,2017,1.0
466,2006,0.59216
466,2013,0.73358
466,2015,0.82482
478,2007,0.90374
478,2011,0.92355
478,2015,0.98655
484,2000,0.99451
484,2002,0.99458
484,2004,0.99264
484,2006,1.0064
484,2008,1.00485
484,2010,1.00274
484,2012,1.00937
484,2014,1.00758
484,2016,0.99251
484,2018,1.00111
496,2006,0.99248
496,2014,1.0054
498,2005,1.00403
498,2012,1.0
499,2013,1.0
504,2004,0.97235
508,2003,1.04099
508,2008,1.02186
508,2011,1.05507
516,2007,0.99722
516,2013,0.97332
524,2007,1.00237
524,2011,0.99772
524,2014,1.02311
524,2016,1.0328
548,2007,1.05837
558,2001,0.97548
558,2005,1.0988
558,2009,1.11663
558,2014,1.01404
562,2006,0.79807
562,2012,0.96267
566,2003,1.05989
566,2007,1.04945
566,2008,1.01013
566,2011,1.01088
566,2013,0.99074
566,2016,0.99482
586,2007,1.01895
586,2012,1.0536
586,2018,0.98499
591,2000,1.01226
591,2001,1.00843
591,2002,1.00456
591,2003,0.99737
591,2004,0.98952
591,2005,1.0126
591,2006,0.97697
591,2007,1.0009
591,2008,1.02075
591,2009,1.02566
591,2011,1.0213
591,2013,1.01913
591,2014,0.99479
591,2015,1.0
591,2016,1.0
591,2017,1.0148
591,2018,1.0
600,2001,0.94764
600,2003,0.97366
600,2004,1.0097
600,2005,1.03721
600,2006,1.03807
600,2007,1.04319
600,2008,0.99141
600,2009,1.0251
600,2010,1.03349
600,2011,1.00669
600,2012,1.0205
600,2013,0.96697
600,2014,1.04526
600,2015,1.01057
600,2016,1.00392
600,2017,1.0246
600,2018,1.0568
604,2000,0.79088
604,2001,0.94426
604,2002,1.00084
604,2003,0.95756
604,2004,0.96076
604,2005,0.96446
604,2006,0.98548
604,2007,0.98415
604,2008,0.98484
604,2009,0.97737
604,2010,1.00649
604,2011,1.00031
604,2012,0.99424
604,2013,0.99238
604,2014,0.98846
604,2015,1.00112
604,2016,1.01189
604,2017,0.99267
604,2018,1.01882
608,2004,0.98426
608,2018,1.00609
624,2014,0.82433
626,2009,1.06226
626,2016,1.02403
646,2005,1.06966
646,2010,1.06368
646,2015,1.12791
678,2009,0.98874
678,2014,1.03559
686,2005,0.90248
686,2011,0.96262
686,2016,0.9427
686,2017,0.95334
688,2011,1.0
688,2014,1.0
694,2008,0.89181
694,2013,0.98865
694,2017,0.98442
704,2011,1.00306
704,2014,0.99439
710,2016,0.99656
716,2005,0.97802
716,2010,1.01623
716,2015,1.00135
728,2010,0.70533
729,2014,1.03898
740,2010,1.04994
748,2006,1.05452
748,2010,1.023
748,2014,0.95007
760,2006,1.00397
762,2006,0.98075
762,2012,0.99779
762,2017,0.99126
764,2013,0.99835
764,2016,0.98016
768,2006,0.80214
768,2010,0.79512
768,2014,0.92829
788,2012,1.00354
792,2004,0.98417
792,2014,0.99841
795,2016,1.0
800,2006,1.04891
800,2011,0.99148
800,2016,0.98498
804,2007,1.0
804,2013,1.0
807,2011,1.0
818,2005,1.01021
818,2009,1.00969
818,2014,1.0052
834,2004,1.03346
834,2010,0.97971
834,2015,0.98158
854,2003,0.85683
854,2006,0.72752
854,2010,0.82656
858,2008,1.00451
858,2009,0.99819
858,2010,1.00824
858,2011,1.001
858,2012,1.00883
858,2013,1.0
858,2014,1.01133
858,2015,0.99558
858,2016,0.9953
858,2017,0.99528
858,2018,0.9993
860,2006,1.0
862,2000,1.03831
862,2001,1.0074
862,2002,1.01908
862,2003,1.00186
862,2004,1.03134
862,2005,1.01817
862,2006,1.01531
862,2007,1.00706
862,2008,1.0229
862,2009,1.02327
862,2010,1.01042
862,2011,1.00723
862,2012,0.9831
862,2013,1.02066
862,2014,1.00782
887,2006,0.81514
887,2013,1.01203
894,2001,0.98302
894,2007,1.00244
894,2013,0.9842
