entity,year,value
4,2017,5289.0
4,2018,274114.0
8,2005,20783.0
8,2006,793.0
8,2007,2130.0
8,2008,1624.0
8,2009,3156.0
8,2010,50089.0
8,2011,4667.0
8,2012,5073.0
8,2013,11523.0
8,2014,1.0
8,2015,448.0
8,2018,20.0
24,2005,750.0
24,2006,732.0
24,2007,3133.0
24,2008,482.0
24,2009,1364.0
24,2010,743.0
24,2011,6911.0
24,2012,1092.0
24,2013,60.0
24,2014,3169.0
24,2015,548.0
24,2016,2265.0
24,2017,9389.0
24,2018,12725.0
28,2010,470.0
28,2014,3.0
32,2005,454599.0
32,2006,201942.0
32,2007,180014.0
32,2008,18385.0
32,2009,170964.0
32,2010,440.0
32,2011,720.0
32,2012,441369.0
32,2013,400000.0
32,2014,129917.0
32,2015,199460.0
40,2018,2.0
51,2016,1599.0
51,2017,4135.0
51,2018,5802.0
51,2019,6313.0
52,2008,3.0
52,2009,1.0
52,2011,3.0
52,2014,17.0
52,2016,4.0
64,2005,1311.0
64,2006,1290.0
64,2007,903.0
64,2008,891.0
64,2009,817.0
64,2010,832.0
64,2011,881.0
64,2012,899.0
64,2013,929.0
64,2014,16.0
64,2015,11.0
64,2017,45.0
64,2018,33.0
68,2005,105062.0
68,2006,41383.0
68,2007,188635.0
68,2008,67937.0
68,2009,89477.0
68,2010,1691130.0
68,2011,976524.0
68,2012,68323.0
68,2013,60954.0
68,2014,37052.0
68,2015,3876.0
72,2017,2161.0
72,2018,2035.0
84,2008,546763.0
84,2010,304.0
100,2005,337.0
100,2006,20.0
100,2007,2001.0
100,2010,12.0
100,2012,96.0
100,2014,16.0
100,2015,33.0
100,2016,20.0
100,2017,138.0
100,2018,48.0
100,2019,2.0
104,2008,71400.0
104,2011,218111.0
104,2012,260333.0
104,2013,119616.0
104,2014,168326.0
104,2015,494645.0
104,2016,905002.0
104,2017,515153.0
108,2015,49004.0
108,2016,32980.0
108,2017,59020.0
108,2018,72665.0
116,2005,5732.0
116,2006,43038.0
116,2007,74681.0
116,2008,54868.0
116,2009,204334.0
116,2010,76829.0
116,2011,431418.0
116,2012,73924.0
116,2014,40639.0
116,2015,49397.0
116,2016,28003.0
116,2017,21232.0
116,2019,128771.0
120,2006,75.0
120,2007,1626.0
120,2017,728.0
