entity,year,value
12,2018,26.94962
31,2017,68.24212
31,2018,67.31133
40,2014,78.0139
40,2015,74.6779
40,2016,71.44811
40,2017,75.32442
48,2015,56.70608
48,2016,88.72696
48,2017,79.02966
48,2018,74.20957
56,2014,72.0434
56,2015,62.4289
56,2016,74.13914
56,2017,70.48147
70,2017,61.51488
70,2019,46.02169
72,2014,37.08096
76,2014,29.66003
76,2016,26.13006
76,2017,26.34643
76,2018,25.80812
96,2016,88.99979
96,2018,59.45841
100,2014,51.16298
100,2016,38.84055
100,2017,45.1288
112,2018,39.2472
116,2017,27.71754
170,2016,40.39934
170,2017,40.84485
170,2018,37.80865
180,2018,9.54699
191,2014,57.03798
191,2015,66.22827
191,2016,66.96317
191,2017,54.44185
192,2019,20.58816
196,2014,64.48657
196,2015,52.90167
196,2016,49.94716
203,2014,70.37569
203,2015,61.7462
203,2017,63.55386
208,2014,78.66479
208,2015,79.85959
208,2016,76.7929
208,2017,72.73194
233,2014,68.53718
233,2015,67.27891
233,2016,57.39939
233,2017,58.90143
246,2014,80.27848
246,2015,70.5534
246,2016,68.56092
250,2014,73.062
250,2015,54.9865
250,2016,53.55463
268,2016,38.53178
268,2017,33.13886
268,2018,33.35451
270,2018,13.77423
276,2014,79.988
276,2015,72.4841
276,2016,63.08061
276,2019,68.99603
288,2018,16.63627
296,2019,24.98462
300,2014,54.129
300,2015,57.69289
300,2016,57.67161
300,2017,62.75307
344,2018,53.18726
348,2014,67.73009
348,2015,61.97083
348,2016,62.44536
348,2017,58.01556
352,2014,75.85705
352,2017,73.36449
364,2015,30.84518
364,2017,33.50018
372,2014,56.9621
372,2015,43.4451
380,2014,60.4265
380,2015,54.7895
380,2016,52.7688
388,2015,16.08889
388,2016,13.21593
388,2017,13.50327
398,2015,23.54862
398,2016,27.51365
398,2017,25.9015
398,2018,27.68603
410,2017,84.12011
410,2018,87.62356
412,2017,36.91085
414,2018,71.48325
418,2017,9.10226
426,2018,12.77315
428,2014,65.37308
428,2015,84.81657
428,2016,65.96865
428,2017,66.49185
428,2019,48.21423
440,2014,66.41004
440,2015,57.1557
440,2016,56.27246
440,2017,57.1118
442,2014,83.7841
442,2015,81.1038
442,2016,84.41415
442,2017,83.65336
446,2018,44.57912
450,2018,6.31933
458,2017,59.92779
458,2018,58.43922
470,2014,59.99722
470,2015,54.99015
470,2016,47.35278
470,2017,49.83011
484,2016,37.98369
484,2017,35.01796
484,2018,35.64286
496,2018,22.78614
499,2015,70.4963
499,2016,70.81093
499,2017,72.0088
499,2018,71.21362
504,2014,43.40537
504,2015,39.61225
504,2016,47.85714
504,2017,52.70035
504,2018,57.87495
512,2019,90.16954
528,2014,81.34539
528,2015,73.2098
528,2016,75.8925
578,2014,81.30942
578,2015,73.91411
578,2016,63.72282
578,2017,67.2131
586,2016,8.13328
604,2018,34.83911
616,2014,56.7165
616,2015,49.6329
616,2016,53.04897
616,2017,54.37082
616,2018,52.18078
620,2014,64.3882
620,2015,53.13471
620,2016,52.25051
620,2017,51.81053
624,2019,11.9432
634,2015,65.72429
634,2016,63.19621
634,2017,60.66819
634,2018,58.14002
634,2019,55.77781
642,2014,39.1147
642,2015,57.3898
642,2016,63.03149
643,2017,55.92582
643,2018,35.62543
682,2017,77.51784
682,2018,78.41556
688,2015,39.4801
688,2016,54.37824
688,2017,57.87079
694,2017,5.93039
702,2014,45.49232
702,2017,57.09794
703,2014,73.3113
703,2015,61.19382
703,2016,62.69054
703,2019,62.953
705,2014,59.58359
705,2015,52.50565
705,2017,55.49794
716,2014,6.49777
716,2019,17.71145
724,2014,65.204
724,2015,60.4635
724,2016,59.60806
724,2019,61.83851
740,2018,24.05267
752,2014,70.74261
752,2015,58.69861
752,2017,61.64933
756,2017,65.17004
764,2018,18.25683
768,2017,9.12259
776,2019,17.09444
792,2016,44.9818
792,2017,50.93116
792,2019,50.20657
807,2014,53.29917
807,2015,56.8905
807,2016,41.71626
818,2014,12.13803
818,2015,15.30833
818,2016,49.45421
826,2014,73.9344
826,2015,65.2563
826,2016,66.4323
826,2017,66.49668
860,2018,41.5296
