entity,year,value
31,2020,100.0
32,2020,100.0
36,2013,100.0
36,2014,100.0
36,2020,100.0
40,2013,100.0
40,2014,100.0
40,2020,100.0
51,2020,100.0
56,2013,100.0
56,2014,100.0
56,2016,100.0
56,2020,100.0
70,2020,100.0
76,2020,100.0
96,2020,100.0
100,2013,100.0
100,2014,100.0
100,2020,100.0
112,2020,100.0
191,2020,100.0
196,2013,24.7
196,2014,23.4
203,2013,70.1
203,2014,67.6
203,2016,100.0
203,2020,100.0
208,2013,100.0
208,2014,100.0
208,2016,100.0
208,2020,100.0
233,2013,100.0
233,2014,100.0
233,2016,100.0
233,2020,100.0
246,2013,100.0
246,2014,100.0
246,2016,100.0
246,2020,100.0
250,2013,100.0
250,2014,100.0
250,2016,100.0
250,2020,100.0
268,2020,100.0
276,2013,96.2
276,2014,97.1
276,2020,100.0
300,2020,100.0
312,2020,100.0
320,2017,4.5
348,2013,80.4
348,2014,83.9
348,2016,100.0
348,2020,100.0
352,2013,100.0
352,2014,100.0
352,2016,100.0
352,2020,100.0
364,2017,12.0
372,2013,100.0
372,2014,100.0
372,2016,100.0
372,2020,100.0
398,2020,100.0
410,2013,23.9
410,2014,23.9
428,2013,100.0
428,2014,100.0
428,2016,100.0
428,2020,100.0
438,2020,100.0
440,2013,100.0
440,2014,100.0
440,2016,100.0
440,2020,100.0
442,2013,100.0
442,2014,100.0
442,2016,100.0
442,2020,100.0
446,2020,100.0
470,2013,75.6
470,2014,74.6
496,2020,100.0
498,2020,100.0
499,2020,100.0
528,2013,100.0
528,2014,100.0
528,2016,100.0
528,2020,100.0
578,2013,100.0
578,2014,100.0
578,2016,100.0
578,2020,100.0
608,2017,4.5
616,2013,100.0
616,2014,100.0
616,2016,100.0
616,2020,100.0
620,2013,65.0
620,2014,63.1
630,2020,100.0
642,2020,100.0
643,2020,100.0
703,2013,100.0
703,2014,100.0
703,2020,100.0
705,2020,100.0
724,2013,100.0
724,2014,100.0
752,2020,100.0
756,2013,99.5
756,2014,97.9
756,2016,100.0
788,2017,7.9
792,2013,9.0
792,2014,9.6
804,2020,100.0
807,2020,100.0
826,2020,100.0
840,2013,97.8
840,2014,97.5
840,2020,100.0
858,2020,100.0
