entity,year,value
8,2000,0.478486960490154
8,2009,0.223024686190183
8,2012,1.19097978725589
8,2018,0.682004690722973
12,2015,0.463984917952542
31,2006,1.01635387378317
31,2009,1.09261375088018
32,2000,0.825229650404678
32,2006,0.851863452195156
32,2009,0.752758501202508
32,2012,0.48709837613737
32,2018,0.893331998709403
36,2000,1.00913132747974
36,2003,0.975717818186661
36,2006,1.01453237129093
36,2009,1.01128989596894
36,2012,1.04455598750729
36,2015,1.02232571406988
36,2018,1.03420270282661
40,2000,0.790276659151225
40,2003,0.752841098894986
40,2006,0.691370160628113
40,2009,0.715402036555913
40,2012,0.740791888794495
40,2015,0.705417352879208
40,2018,0.740058861141603
48,2003,1.32537796361718
48,2011,1.66285186181909
48,2015,0.686230259034939
51,2003,1.15387460745776
51,2011,0.993013491964147
51,2015,1.00468225342884
56,2000,0.731951276327334
56,2003,0.669139962070411
56,2006,0.67673277891656
56,2009,0.745045504176805
56,2012,0.715993745797254
56,2015,0.740917960229329
56,2018,0.782171301420461
70,2018,0.885883261376352
76,2003,0.711126237752794
76,2006,0.34758000200225
76,2009,0.122831945421244
76,2012,0.512585465490094
76,2015,0.323398575906734
76,2018,0.205597018971128
96,2018,1.57451734655921
100,2000,1.07949377776947
100,2006,0.390821749212983
100,2009,0.550202158085124
100,2012,0.441943919086702
100,2015,0.487553349915875
100,2018,0.706471415762994
112,2018,0.836928181814424
124,2000,0.970030441369527
124,2003,0.996000935084913
124,2006,0.962560498847422
124,2009,0.961514946013085
124,2012,0.978988502953587
124,2015,1.02919891632924
124,2018,0.985383168767895
152,2003,1.81175064390026
152,2011,0.829784174757777
170,2006,0.125615872463515
170,2009,0.0789651780000379
170,2012,0.100579484316526
170,2015,0.533272520167825
170,2018,0.602675939639999
188,2009,0.852693285219373
188,2012,0.567011052257047
188,2015,0.603450321593498
188,2018,0.713162077173927
191,2006,0.92156337024095
191,2009,0.923352231019481
191,2012,0.906970534662534
191,2015,0.895077987971473
191,2018,0.951851126723907
196,2018,0.978282794923457
203,2000,0.973900559164149
203,2003,0.915405903057863
203,2006,0.758589904452797
203,2009,0.858199394754201
203,2012,0.876574859456865
203,2015,0.850633271571348
203,2018,0.7407342069522
208,2000,0.83502066814994
208,2003,0.752654257864753
208,2006,0.708689529808197
208,2009,0.692855144762508
208,2012,0.673037700430977
208,2015,0.749938219524232
208,2018,0.772767081180445
214,2015,0.705192578519525
233,2015,0.941394892061081
233,2018,0.921266844659278
246,2000,0.952306027946467
246,2003,0.739774560272225
246,2006,0.712576482499507
246,2009,0.841727268196181
246,2012,0.615270385254083
246,2015,0.705684514139866
246,2018,0.715087882204127
250,2000,0.892385721340356
250,2003,0.79062673709584
250,2006,0.749298889384452
250,2009,0.722158334571627
250,2012,0.688971871355864
250,2015,0.733121259440249
250,2018,0.771230081576117
268,2009,1.00084368595899
268,2015,0.951289555683773
268,2018,0.471898873180987
275,2003,1.38706402712137
275,2011,0.732409347001448
276,2000,0.68869635784531
276,2003,0.662476662775208
276,2006,0.712630692061444
276,2009,0.792696402148168
276,2012,0.798059206819663
276,2015,0.794787877004261
276,2018,0.760625937898859
288,2003,3.91652568228894
288,2011,0.466653351546739
300,2000,0.847927570344352
300,2003,0.694590981470782
300,2006,0.783162991094677
300,2009,0.703186839093828
300,2012,0.628038684189658
300,2015,0.719167201812166
300,2018,0.682636292071943
320,2015,0.675828096494381
344,2000,0.987755920855155
344,2003,0.979296673319292
344,2006,0.974536945398808
344,2009,0.978059562500948
344,2012,1.00133556587575
344,2015,0.968257352157783
344,2018,0.978270480315617
348,2003,1.16660207589074
348,2011,0.614840243957379
348,2015,0.888968577994203
352,2000,0.974615865203046
352,2003,0.901026219370273
352,2006,0.726225591834657
352,2009,0.652946027039502
352,2012,0.756394630540213
352,2015,0.698424475249743
352,2018,0.768132826397835
360,2006,0.0743466752836144
360,2012,0.763601894923586
360,2018,0.033389568343719
364,2003,2.03678002576209
364,2011,0.371236799402327
364,2015,2.32994609570419
372,2000,1.03127986980604
372,2003,0.943263911197455
372,2006,0.885919276564676
372,2009,0.893059336248288
372,2012,0.985822132847581
372,2015,0.96946424377258
372,2018,0.976310483957975
376,2000,1.12220886922782
376,2006,0.989469287496656
376,2009,0.999397854835148
376,2012,1.07969287560607
376,2015,0.953660031785994
376,2018,0.961856140092269
380,2003,1.38812228093417
380,2011,0.792984525701989
380,2015,1.30827808726095
392,2011,0.941218371427049
392,2015,1.05896616135666
398,2009,1.1813901549954
398,2012,0.928513806525606
398,2018,0.894946485085413
400,2006,1.40695053503661
400,2009,1.22904487191098
410,2003,0.220344007165347
410,2006,1.09184585178267
410,2012,0.714281706598549
414,2015,0.400602351758682
422,2003,1.11655357019778
422,2011,0.820004240020276
422,2015,1.15864455261381
428,2000,0.936929343983926
428,2003,0.999366038922726
428,2006,0.997490738850319
428,2009,0.898748426622617
428,2012,0.965842994647892
428,2015,0.884759347849601
428,2018,0.895668341173945
440,2006,1.07367853648622
440,2009,0.907498258987749
440,2012,0.995807347404939
440,2015,1.02499423304541
440,2018,0.969113755030283
442,2000,0.66832600769643
442,2003,0.82168302218193
442,2006,0.768328276041344
442,2009,0.779099758734024
442,2012,0.800827987926536
442,2015,0.822717937574847
442,2018,0.839542662185556
446,2015,1.03285140121433
446,2018,1.01689599972832
458,2018,1.04214501964392
470,2015,0.97880546359962
480,2009,1.05744229016755
484,2000,0.456597157188637
484,2003,0.134375574645555
484,2006,0.196773193850716
484,2009,0.240940943241851
484,2012,0.265026893079043
484,2015,0.171561347536076
484,2018,0.24412874811204
498,2009,1.72828406283081
498,2015,1.06637471230658
498,2018,1.07119818199586
499,2018,1.04746564835366
504,2003,3.56698975033818
504,2011,0.372990701385738
504,2015,1.21387793298676
512,2011,1.4854513225851
512,2015,0.648505968628776
528,2000,0.824002857724475
528,2003,0.825693989179893
528,2006,0.79153208002068
528,2009,0.824438635922397
528,2012,0.812315360286126
528,2015,0.818143242524154
528,2018,0.765340677729498
554,2000,0.976221328040409
554,2003,0.941730475245692
554,2006,0.967698010498525
554,2009,0.934824525398667
554,2012,0.950879709232754
554,2015,0.987428967834722
554,2018,1.00908814553658
578,2000,0.886111262487521
578,2003,0.729000102780606
578,2006,0.688160881409712
578,2009,0.75232230902992
578,2012,0.733551129518837
578,2015,0.822670633895588
578,2018,0.821666291285328
604,2009,0.111419439336886
604,2012,0.389331436536015
604,2015,0.522143806302885
608,2018,0.418451637000777
616,2000,0.808076145025847
616,2006,0.882660339184369
616,2012,0.87929380646884
620,2000,1.06752587421312
620,2003,0.578872493194075
620,2006,0.655240062068818
620,2009,0.821623909526937
620,2012,0.742563863092569
620,2015,0.868833026557563
620,2018,0.768255945196332
634,2011,2.29010301353436
634,2015,0.399108650144538
642,2000,0.938198064072536
642,2006,1.38033904156265
642,2009,0.720245469284674
643,2000,1.00239143766696
643,2003,0.930774339898952
643,2006,0.891634769461671
643,2009,0.910499903104175
643,2012,0.910783605847544
643,2015,0.968362147087348
643,2018,0.991691857594635
682,2003,0.621682960173267
682,2011,1.12539933426603
682,2015,0.395326252405182
686,2015,0.784589760776269
688,2003,1.03506761406276
688,2006,1.10150443698028
688,2009,1.06818287298392
688,2012,1.08649340781625
688,2018,1.01697223715883
702,2003,1.0954548139752
702,2011,0.981105554695161
702,2015,0.960724558591904
703,2003,0.749813817709438
703,2006,0.896062781020475
703,2009,0.987358209706352
703,2012,0.933178464450353
703,2015,0.623512449507767
703,2018,0.675838387199651
705,2006,0.88345799983385
705,2009,0.79163497600265
705,2012,0.769305619820967
705,2015,0.77259164927979
705,2018,0.694000511051989
724,2000,0.929452019314162
724,2003,0.738927669850594
724,2006,0.671488708659011
724,2009,0.689951873296193
724,2012,0.721627493295255
724,2015,0.779277803065896
724,2018,0.797654939386952
752,2000,0.847853048497121
752,2003,0.747774648972679
752,2006,0.769494426216421
752,2009,0.699629482683245
752,2012,0.677921550343001
752,2015,0.717781568375585
752,2018,0.703695753102269
756,2015,0.82880647250429
756,2018,0.83934279453563
760,2011,0.570014588590456
764,2000,0.794007798954033
764,2003,0.353053869726237
764,2006,0.429287465226795
764,2012,0.516046617419557
764,2015,0.882291721349504
764,2018,0.805036126897938
780,2009,0.95024865332225
780,2015,0.735358317161798
784,2011,1.62537359243975
784,2015,0.523985676261801
788,2003,0.584450086661255
788,2006,0.21385890890785
788,2009,0.642012747230467
788,2012,1.06136876189258
788,2015,0.309900177687468
792,2011,0.877706998108207
792,2015,1.27651570107201
804,2018,0.891224841387714
807,2000,0.801855079605412
807,2015,0.54148908400603
807,2018,0.761971874722826
818,2003,1.75171787923827
818,2015,1.39525583343065
826,2015,0.932662323245179
826,2018,0.952619731157976
840,2000,0.845216186545644
840,2003,0.838517226610621
840,2006,0.853207029972774
840,2009,0.887764972304827
840,2012,0.918052161483338
840,2015,0.855027411581365
840,2018,0.981502508038774
858,2003,1.01459331390196
858,2006,0.952867236865455
858,2015,1.00348920469693
858,2018,0.712843991167836
894,2015,0.672329229935739
