entity,year,value
4,2011,23.1768
4,2015,34.56156
8,2009,90.37709
8,2017,98.89467
12,2013,56.92194
24,2015,46.278
31,2006,90.14
32,2000,91.74
32,2001,90.26
32,2002,94.34
32,2003,95.38
32,2004,95.0
32,2005,93.31
32,2006,98.26
32,2007,92.08
32,2008,90.59
32,2009,91.39
32,2011,89.12
32,2012,95.65
32,2013,91.85
32,2014,87.15
32,2016,96.35
32,2017,95.78
32,2018,97.82
50,2006,34.39705
50,2011,29.0134
50,2014,39.09554
51,2006,67.45416
51,2011,98.84007
51,2016,89.05285
64,2010,45.41809
68,2000,64.13
68,2001,76.76
68,2002,83.86
68,2003,82.39374
68,2004,75.19
68,2005,80.37
68,2006,81.01
68,2007,86.66
68,2008,89.98003
68,2009,73.43
68,2011,80.04
68,2012,85.52
68,2013,93.31
68,2014,88.74
68,2015,87.65
68,2016,89.28
68,2017,92.26
68,2018,93.25
70,2012,97.25491
76,2001,86.05
76,2002,87.82
76,2003,90.43
76,2004,90.78
76,2005,91.56
76,2006,94.77
76,2007,93.75
76,2008,95.06
76,2009,94.03
76,2011,95.11
76,2012,94.25
76,2013,94.41
76,2014,96.92
76,2015,95.0
76,2016,95.98
76,2017,95.75
76,2018,96.67
84,2016,85.22514
104,2016,53.11352
108,2000,18.42105
108,2010,23.00421
108,2017,41.30045
112,2012,99.10185
116,2005,27.21916
116,2010,47.19358
116,2014,52.80193
120,2004,14.87896
120,2006,25.65973
120,2011,31.49295
120,2014,37.68456
140,2006,6.20616
140,2010,22.28898
144,2006,50.65232
148,2004,10.40522
148,2014,20.12131
152,2000,90.44
152,2003,95.69
152,2006,96.02
152,2009,94.53
152,2011,98.5
152,2013,96.84
152,2015,96.61
152,2017,95.57
170,2002,81.14
170,2003,80.72
170,2004,86.61
170,2005,87.19454
170,2008,90.76
170,2009,91.8
170,2010,93.14382
170,2011,94.27
170,2012,93.63
170,2013,94.98
170,2014,95.3
170,2015,97.06289
170,2016,94.47
170,2017,95.67
170,2018,97.35
174,2012,68.22789
178,2005,13.70944
178,2012,37.45692
178,2015,47.6603
180,2007,30.89204
180,2010,38.18426
180,2013,54.53135
188,2000,78.09
188,2001,81.65
188,2002,80.12
188,2003,78.82
188,2004,81.8
188,2005,73.34
188,2006,82.34
188,2007,82.27
188,2008,81.82
188,2009,94.54
188,2010,90.51
188,2011,90.19725
188,2012,88.6
188,2013,87.48
188,2014,86.44
188,2015,92.72
188,2016,90.3
188,2017,90.84
188,2018,93.63
204,2006,20.96279
204,2011,23.73969
204,2014,24.9633
204,2018,20.25421
214,2000,77.08
214,2001,73.32
214,2002,78.09
214,2003,81.25
214,2004,78.61
214,2005,80.82
214,2006,78.81
214,2007,82.76099
214,2008,83.72
214,2009,83.08
214,2010,90.56
214,2011,95.09
214,2012,84.83
214,2013,86.44836
214,2014,92.76488
214,2015,91.83
214,2016,91.99
214,2017,90.15
214,2018,96.53
218,2001,72.99
218,2003,81.69
218,2005,89.16
218,2006,91.24
218,2007,84.85
218,2008,85.56
218,2009,93.78
218,2010,95.08
218,2011,95.37
218,2012,96.8
218,2013,93.17
218,2014,89.23
218,2015,92.8
218,2016,97.01
218,2017,94.06
218,2018,88.92
222,2000,78.29
222,2001,88.25
222,2002,87.58
222,2003,74.65
222,2004,79.34
222,2005,82.75
222,2006,88.02
222,2009,86.64
222,2010,88.27
222,2012,91.1
222,2013,91.13
222,2014,86.04
222,2015,93.32
222,2016,92.33
222,2017,90.65
222,2018,93.16
231,2005,33.93505
231,2011,32.43523
231,2016,42.69768
266,2012,36.30861
270,2006,38.50781
270,2010,37.67197
270,2013,47.89258
275,2014,86.07719
288,2009,59.43316
288,2015,70.98719
320,2000,64.17
320,2006,69.05
320,2014,78.01
320,2015,74.18424
324,2005,6.90563
324,2012,29.94551
324,2016,38.0738
328,2006,73.90526
328,2009,77.02299
328,2014,96.49861
332,2005,31.61522
332,2012,24.63433
332,2017,38.79443
340,2001,56.52
340,2004,60.79
340,2005,64.91
340,2009,76.5
340,2010,72.38
340,2011,75.8147
340,2012,74.69
340,2013,82.64
340,2014,84.37
340,2015,81.89
340,2016,86.58
340,2018,77.25
356,2006,60.24667
356,2016,75.23382
360,2003,76.98011
360,2008,74.89436
360,2017,90.8117
368,2011,42.3189
384,2006,15.23815
384,2012,29.96721
384,2016,36.71335
388,2011,98.76744
398,2006,96.73077
398,2011,94.55515
398,2015,98.99007
400,2007,80.28692
404,2003,41.06223
404,2008,58.16042
404,2014,66.33952
417,2006,94.8221
417,2012,94.539
417,2014,87.82914
418,2006,55.60218
418,2012,70.30117
418,2017,71.92571
426,2005,34.77483
426,2009,46.77118
426,2014,41.10888
430,2007,22.1177
430,2013,28.05793
450,2009,26.38838
454,2004,45.12994
454,2010,40.31222
454,2016,43.36927
462,2008,28.32687
462,2017,61.72583
466,2006,7.66396
466,2013,20.71886
466,2015,42.42832
478,2007,14.29148
478,2011,28.07106
478,2015,40.88708
484,2000,60.58
484,2002,78.6
484,2004,81.04
484,2006,78.12
484,2008,78.49
484,2010,81.67
484,2012,79.49
484,2014,79.82
484,2016,90.09715
484,2018,89.5
496,2006,95.71494
496,2014,96.91923
498,2005,84.116
498,2012,89.14328
499,2013,87.28712
504,2004,42.62222
508,2003,4.70061
508,2008,11.98107
508,2011,19.38406
516,2007,58.00205
516,2013,67.09456
524,2007,19.85696
548,2007,20.63519
558,2001,71.71
558,2005,79.17
558,2009,80.65
558,2014,80.9
562,2006,2.16532
562,2012,5.65252
566,2003,73.8682
566,2007,72.4977
566,2008,79.67095
566,2011,87.33794
566,2013,83.17249
566,2016,87.28414
586,2007,43.98126
586,2012,49.43167
586,2018,54.55151
591,2000,81.25
591,2001,78.72
591,2002,85.95
591,2003,84.21
591,2004,78.15
591,2005,79.38
591,2006,88.42
591,2007,85.59
591,2008,86.33
591,2009,91.71
591,2011,93.85
591,2013,94.65
591,2014,91.53
591,2015,92.53
591,2016,92.6
591,2017,96.73
591,2018,99.53
600,2001,68.42
600,2003,76.24
600,2004,63.25
600,2005,73.23
600,2006,87.07
600,2007,75.04
600,2008,79.15
600,2009,88.57
600,2010,72.98
600,2011,93.8
600,2012,89.15
600,2013,86.0
600,2014,84.98
600,2015,86.47
600,2016,91.70511
600,2017,85.73
600,2018,91.79
604,2000,89.43
604,2001,77.15
