entity,year,value
4,2016,1.04651
32,2006,1.09399
32,2013,1.10354
36,2011,1.04184
36,2016,1.03549
48,2016,1.32024
72,2011,1.28777
76,2006,1.15062
76,2013,1.11898
84,2001,1.37749
108,2014,0.97286
120,2014,0.85746
124,2001,1.02043
124,2011,1.00932
124,2016,1.01105
148,2014,0.75277
152,2006,1.01422
152,2013,1.02202
170,2006,1.04721
170,2013,1.06965
178,2014,1.00966
188,2006,1.02125
188,2013,1.04456
192,2006,1.03275
196,2001,1.07813
203,2001,1.01463
203,2011,1.00654
203,2016,1.01914
204,2014,0.98761
208,2006,1.01378
208,2011,1.0047
208,2016,1.00392
214,2006,1.27637
214,2013,1.20219
218,2006,1.0825
218,2013,1.00259
222,2006,1.02333
246,2011,1.00591
246,2016,1.01306
268,2006,1.08352
268,2011,1.0771
268,2016,1.07737
270,2018,1.65789
300,2001,1.05504
320,2006,1.04264
320,2013,1.01326
340,2013,1.06283
344,2001,1.03493
344,2006,1.0084
344,2011,1.00674
344,2016,1.01171
352,2001,1.05467
352,2006,1.05143
356,2017,1.04255
360,2006,1.20886
360,2011,1.15235
364,2001,1.26102
364,2006,1.08268
364,2011,1.10905
364,2016,1.33377
372,2011,1.01635
372,2016,1.00559
376,2001,1.06117
376,2006,1.04136
376,2011,1.02828
376,2016,1.05281
380,2001,1.00325
380,2006,1.00755
380,2011,1.00771
380,2016,1.01761
384,2014,0.84387
404,2016,1.02933
404,2018,1.15587
408,2017,1.01834
414,2001,1.51685
414,2006,2.00284
414,2011,1.44915
417,2018,1.20228
426,2018,2.32911
428,2001,1.01041
428,2006,1.02155
428,2016,1.00378
442,2006,1.00731
446,2016,1.0032
450,2018,1.26724
470,2011,1.0832
470,2016,1.12518
484,2006,1.0663
484,2013,1.06361
496,2018,1.07944
504,2001,1.20857
504,2006,1.20819
504,2011,1.39869
512,2011,1.43251
512,2016,1.3615
528,2001,1.00679
528,2006,1.00317
528,2011,1.00219
528,2016,1.01429
554,2001,1.06515
554,2006,1.06417
554,2011,1.03983
554,2016,1.05371
558,2006,0.99072
558,2013,0.98894
562,2014,0.93584
578,2001,1.06485
578,2006,1.0489
578,2011,1.03515
578,2016,1.01237
591,2006,1.14759
591,2013,1.13927
600,2006,1.11762
600,2013,1.07363
604,2006,1.02969
604,2013,1.01357
616,2006,1.03571
616,2011,1.02846
616,2016,1.00823
620,2011,1.02163
620,2016,1.0051
634,2006,1.51789
634,2011,1.21869
634,2016,1.21818
642,2001,1.05071
642,2006,1.04623
642,2011,1.04731
682,2011,1.5285
682,2016,1.52265
686,2014,0.86108
694,2017,1.76744
702,2001,1.06305
702,2006,1.02555
702,2011,1.02249
702,2016,1.01829
705,2001,1.05852
705,2006,1.03923
705,2011,1.02733
705,2016,1.02262
710,2006,1.32738
716,2019,1.17778
724,2006,1.00422
724,2011,1.01878
724,2016,1.01981
740,2018,1.03413
752,2001,1.01405
752,2006,1.01001
752,2011,1.00875
752,2016,1.0126
768,2014,0.87419
780,2006,1.19554
780,2011,1.15697
780,2016,1.12078
784,2011,1.20595
784,2016,1.20013
788,2018,1.04793
800,2014,1.34682
800,2015,1.04
807,2001,1.09999
807,2006,1.12461
840,2001,1.04821
840,2006,1.02472
840,2011,1.01253
840,2016,1.01464
858,2006,1.09145
858,2013,1.0495
