entity,year,value
8,2000,2.03951
8,2009,1.821
8,2012,1.13208
8,2015,1.67998
8,2018,1.53138
12,2015,1.83703
31,2006,1.49526
31,2009,1.42994
32,2000,1.35515
32,2006,1.51616
32,2009,1.32873
32,2012,1.41281
32,2018,1.12095
36,2000,1.09061
36,2003,1.11263
36,2006,1.12465
36,2009,1.13173
36,2012,1.12279
36,2015,1.12269
36,2018,1.12709
40,2000,1.08138
40,2003,1.21043
40,2006,1.1662
40,2009,1.23018
40,2012,1.18218
40,2015,1.08773
40,2018,1.147
50,2013,1.02041
50,2015,0.98182
56,2000,1.11204
56,2003,1.12135
56,2006,1.15283
56,2009,1.09775
56,2012,1.10789
56,2015,1.06475
56,2018,1.09174
70,2018,1.43035
76,2000,1.18219
76,2003,1.29755
76,2006,1.318
76,2009,1.3002
76,2012,1.37017
76,2015,1.20693
76,2018,1.25236
96,2018,1.2982
100,2000,1.4128
100,2006,1.52684
100,2009,1.47521
100,2012,1.4874
100,2015,1.3432
100,2018,1.37837
112,2018,1.14649
116,2015,1.45942
124,2000,1.07643
124,2003,1.08982
124,2006,1.08283
124,2009,1.0985
124,2012,1.10112
124,2015,1.07362
124,2018,1.1
152,2000,1.22082
152,2006,1.12948
152,2009,1.17705
152,2012,1.19866
152,2015,1.07696
152,2018,1.15184
170,2006,1.11567
170,2009,1.09107
170,2012,1.23363
170,2015,1.12266
170,2018,1.08038
188,2009,1.14157
188,2012,1.22901
188,2015,1.13149
188,2018,1.12019
191,2006,1.25754
191,2009,1.27168
191,2012,1.25043
191,2015,1.13067
191,2018,1.18383
196,2018,1.47044
203,2000,1.15753
203,2003,1.11176
203,2006,1.20124
203,2009,1.2382
203,2012,1.15808
203,2015,1.13485
203,2018,1.15367
208,2000,1.10744
208,2003,1.09786
208,2006,1.11771
208,2009,1.09358
208,2012,1.11259
208,2015,1.07177
208,2018,1.12421
214,2015,1.4481
214,2018,1.59169
218,2015,1.09925
233,2015,1.08534
233,2018,1.07971
246,2000,1.08774
246,2003,1.07279
246,2006,1.07144
246,2009,1.11259
246,2012,1.15967
246,2015,1.12393
246,2018,1.15363
250,2000,1.11768
250,2003,1.14914
250,2006,1.14819
250,2009,1.15497
250,2012,1.17138
250,2015,1.12454
250,2018,1.12236
268,2009,1.90205
268,2015,1.64087
268,2018,1.57514
276,2000,1.11437
276,2003,1.16365
276,2006,1.15204
276,2009,1.14916
276,2012,1.14367
276,2015,1.06403
276,2018,1.10596
300,2000,1.19049
300,2003,1.20868
300,2006,1.3575
300,2009,1.2347
300,2012,1.27848
300,2015,1.22746
300,2018,1.28846
320,2015,1.18257
340,2015,1.1221
344,2000,1.06247
344,2003,1.12084
344,2006,1.06397
344,2009,1.07177
344,2012,1.05604
344,2015,1.07568
344,2018,1.10982
348,2000,1.12746
348,2003,1.14243
348,2006,1.19398
348,2009,1.16072
348,2012,1.18975
348,2015,1.12973
348,2018,1.13671
352,2000,1.15043
352,2003,1.23781
352,2006,1.21984
352,2009,1.18309
352,2012,1.25283
352,2015,1.18586
352,2018,1.23483
360,2000,1.44916
360,2003,1.39731
360,2006,1.23417
360,2009,1.69209
360,2012,1.39799
360,2015,1.34699
360,2018,1.45936
372,2000,1.06031
372,2003,1.07743
372,2006,1.10736
372,2009,1.15481
372,2012,1.07998
372,2015,1.04842
372,2018,1.07732
