entity,year,value
40,2009,1.90707
51,2008,0.72083
120,2014,0.85327
124,2016,1.25
156,2018,2.43056
170,2013,0.91667
188,2017,1.44733
242,2016,1.80536
246,2000,0.81667
246,2010,0.875
275,2000,0.90278
275,2013,0.69444
276,2013,0.83333
300,2014,1.11111
348,2010,1.29129
398,2018,1.38889
410,2014,0.97083
418,2017,5.27238
430,2010,0.43005
484,2009,5.61717
484,2014,4.2451
498,2012,0.69255
512,2008,4.93056
578,2011,2.08333
600,2016,2.09622
604,2010,1.88109
616,2013,0.41667
643,2014,1.59722
688,2011,0.95643
688,2015,1.87345
756,2010,1.69583
756,2013,1.8875
756,2016,2.00833
792,2006,0.97774
