entity,year,value
8,2019,17.64465
12,2018,22.846
31,2017,66.16539
31,2018,65.26294
31,2019,68.21751
40,2014,75.14361
40,2015,69.63
48,2015,53.00004
48,2016,62.99125
48,2017,61.53271
48,2018,56.02767
48,2019,55.24664
56,2014,65.89381
56,2015,57.6246
56,2016,67.87151
56,2017,65.71941
56,2019,60.04755
70,2017,30.68018
70,2019,26.12354
72,2014,34.066
76,2014,25.64427
76,2016,22.01463
76,2017,22.69577
76,2018,22.59234
76,2019,28.02707
96,2016,67.99982
96,2018,59.53481
100,2014,45.99491
100,2019,44.4628
112,2018,34.95853
112,2019,39.21559
116,2017,26.64918
132,2019,19.46242
170,2016,37.81436
170,2017,39.194
170,2018,36.12049
180,2018,9.57853
191,2014,48.35079
191,2015,59.0161
191,2016,61.436
191,2017,48.55211
191,2019,63.66408
192,2019,20.40872
196,2014,60.08632
196,2015,43.81463
196,2019,47.0311
203,2014,62.4235
203,2015,57.3527
203,2019,56.02316
208,2014,75.39938
208,2015,72.3402
208,2016,70.36698
233,2014,71.22104
233,2015,60.4634
246,2014,77.29032
246,2015,69.91341
246,2016,67.43949
250,2014,74.115
250,2015,50.6038
250,2016,49.93266
268,2016,38.52308
268,2017,32.55929
268,2018,32.71705
268,2019,34.03515
270,2018,13.05555
275,2019,15.37264
276,2014,77.0464
276,2015,65.5646
276,2016,57.22363
288,2018,14.06581
296,2019,26.99343
300,2014,52.1697
300,2015,55.068
300,2016,51.8171
300,2017,56.89053
344,2018,55.13739
344,2019,55.72435
348,2014,61.30811
348,2015,51.82009
348,2016,54.68021
348,2019,56.3154
352,2014,77.99801
352,2017,81.89918
364,2015,18.21116
364,2017,23.66806
372,2014,54.67302
372,2015,41.98743
380,2014,60.2536
380,2015,46.6962
380,2016,44.7171
384,2019,15.05335
388,2015,15.02968
388,2016,11.64422
388,2017,12.43444
392,2018,63.70425
392,2019,70.65315
398,2015,15.80967
398,2016,14.24877
398,2017,14.28461
398,2018,15.91288
398,2019,14.09081
410,2017,68.63182
410,2018,83.82907
410,2019,87.28434
412,2017,29.69816
418,2017,8.66828
426,2018,12.17848
428,2014,61.45103
428,2015,52.4192
440,2014,63.96427
440,2015,45.1513
440,2019,59.66836
442,2014,85.75232
442,2015,84.87902
446,2018,44.81481
450,2018,6.5674
458,2017,59.4618
458,2018,58.77882
458,2019,63.338
470,2014,62.7045
470,2015,53.19231
484,2019,34.28496
496,2018,25.25995
504,2014,41.286
504,2015,34.57485
504,2016,46.42857
504,2017,49.11124
504,2018,53.9602
512,2019,83.03904
528,2014,78.1901
528,2015,73.39161
528,2016,76.9156
578,2014,83.82421
578,2015,75.34569
578,2016,69.99712
586,2016,5.9241
604,2018,32.87109
604,2019,33.00284
616,2014,51.7399
616,2015,35.1807
620,2014,61.24609
620,2015,51.47749
620,2016,50.49711
620,2019,52.59999
624,2019,8.53673
634,2015,32.9131
634,2016,34.70498
634,2017,36.49678
634,2018,38.28869
634,2019,39.83209
642,2014,28.513
642,2015,17.5408
642,2016,21.6832
642,2019,23.09156
643,2017,43.79555
643,2018,22.60823
643,2019,38.12041
682,2017,72.52448
682,2018,72.1217
682,2019,71.73979
688,2015,36.68219
694,2017,5.33602
702,2014,39.57059
702,2017,52.66137
703,2014,65.77798
705,2014,60.18846
705,2019,60.57824
716,2014,4.45003
716,2019,16.18233
724,2014,64.7806
724,2015,55.0761
740,2018,27.69086
752,2014,75.98299
752,2015,68.79261
764,2018,18.33968
764,2019,19.44141
768,2017,9.17583
776,2019,15.66955
784,2019,92.0
807,2014,53.2746
807,2015,35.32048
807,2016,31.11341
818,2014,7.26781
818,2015,10.55472
818,2016,47.75912
826,2014,73.3167
826,2015,62.4228
826,2016,63.5263
826,2017,64.11784
860,2018,24.5767
