entity,year,value
36,2012,1.0036
40,2012,0.9866
51,2013,1.00051
68,2012,0.89736
124,2012,0.99413
144,2012,1.006
152,2015,0.89933
170,2012,0.9797
196,2012,1.01475
203,2012,0.98786
208,2012,1.03264
218,2017,0.96397
233,2012,1.01326
246,2012,1.02011
250,2012,1.01838
268,2013,1.03506
276,2012,0.97439
288,2013,0.58483
300,2015,1.05354
348,2017,1.04011
372,2012,1.006
376,2015,1.01055
380,2012,1.03752
398,2017,1.02755
418,2012,0.86788
440,2015,1.02399
484,2017,0.9853
528,2012,0.98234
578,2012,0.9972
604,2017,0.88733
616,2012,1.06486
643,2012,1.0515
702,2015,0.95547
703,2012,1.00599
704,2012,0.98318
705,2015,1.01964
724,2012,0.96748
752,2012,0.98382
792,2015,0.84474
840,2014,1.01021
840,2017,1.02216
