entity,year,value
40,2009,6.10207
51,2008,9.79583
120,2014,10.99387
124,2016,5.83333
170,2013,8.79167
188,2017,10.66334
242,2016,6.13783
246,2000,7.85833
246,2010,6.425
275,2000,13.68056
275,2013,11.31944
276,2013,6.78333
300,2014,4.58333
348,2010,6.60771
398,2018,11.18056
410,2014,3.19583
418,2017,5.10147
484,2009,10.89808
484,2014,11.40707
496,2015,10.42569
498,2012,8.53628
578,2011,6.94167
600,2016,5.79582
604,2010,11.34594
616,2013,7.29167
642,2000,10.41667
642,2012,7.77778
688,2011,5.28241
688,2015,4.83431
756,2010,7.09167
756,2013,7.12917
756,2016,11.62917
792,2006,12.3867
