entity,year,value
32,2018,140.0
50,2017,106.4
68,2005,14.0
68,2006,22.4
68,2007,21.7
68,2008,23.3
68,2009,15.0
68,2011,18.6
68,2012,16.3
68,2013,28.6
68,2014,19.3
68,2015,24.9
68,2016,24.1
68,2017,31.0
68,2018,81.9
68,2019,29.3
70,2010,5.0
70,2011,5.1
70,2012,4.7
70,2013,4.7
70,2014,5.4
70,2015,4.6
70,2016,5.4
70,2017,5.0
70,2018,5.7
70,2019,5.3
72,2019,104.2
76,2012,14.9
76,2013,15.9
76,2014,17.8
76,2015,21.5
76,2016,24.3
76,2017,25.6
76,2018,28.1
76,2019,29.3
84,2017,5.0
84,2018,5.2
84,2019,4.2
96,2014,11.2
104,2017,743.4
104,2018,1038.1
104,2019,905.9
116,2012,2487.1
120,2014,1371.7
144,2013,126.1
144,2014,139.9
144,2015,186.2
144,2016,193.2
144,2017,199.3
144,2018,208.2
148,2018,857.7
152,2015,5096.3
152,2017,4455.3
203,2012,134.8
203,2013,135.1
203,2014,141.3
203,2015,157.6
203,2016,180.6
203,2017,197.7
203,2018,222.5
218,2013,5.3
218,2014,5.7
218,2015,5.1
218,2016,4.4
218,2017,5.4
218,2018,5.3
218,2019,5.4
246,2013,24.8
246,2014,26.1
246,2016,27.0
246,2017,27.0
270,2012,19.8
288,2015,3.1
320,2006,14.1
320,2010,18.2
320,2013,18.8
320,2016,16.2
320,2017,21.7
328,2018,387.4
340,2018,110.2
340,2019,22.2
348,2018,2717.0
360,2017,27472.0
360,2019,29531.6
380,2018,20.0
418,2017,11537.6
422,2019,6638.0
428,2018,4.0
450,2015,2225.2
462,2016,77.0
466,2013,895.5
484,2016,41.3
496,2019,4951.0
524,2017,101.8
528,2018,17.0
531,2018,59.3
578,2018,288.0
586,2017,0.0
586,2018,0.0
600,2002,5145.8
600,2003,5508.6
600,2004,7291.0
600,2005,7519.0
600,2006,6603.0
600,2007,10417.5
600,2008,7792.8
600,2010,13396.3
600,2011,12287.1
600,2012,17160.5
600,2013,17076.3
600,2014,16479.7
600,2015,25319.2
600,2016,14091.0
600,2017,19760.0
600,2018,24268.3
600,2019,20569.6
620,2007,5.9
620,2008,6.9
620,2009,6.1
620,2010,5.8
620,2011,6.3
620,2012,6.3
620,2013,6.0
620,2015,6.2
620,2016,6.2
620,2017,3.6
620,2018,6.5
626,2010,0.7
646,2017,606.4
688,2014,227.4
688,2015,223.3
688,2016,230.2
688,2017,253.0
688,2018,264.4
688,2019,265.3
703,2015,8.1
703,2019,12.4
704,2011,24827.7
704,2012,35641.6
704,2013,40820.1
704,2014,45271.5
704,2015,49189.6
704,2016,57474.2
704,2017,49841.0
704,2018,49470.8
704,2019,56459.6
716,2014,5.3
752,2015,0.0
752,2016,0.0
752,2017,0.0
752,2018,0.0
768,2017,564.8
776,2018,14.1
800,2012,2315.2
800,2017,1689.7
854,2018,736.6
858,2011,94.9
858,2012,105.9
858,2013,125.7
858,2014,124.7
858,2015,131.5
858,2016,134.4
858,2017,157.4
858,2018,157.1
858,2019,176.2
882,2012,35.6
894,2017,33.1
894,2018,22.2
