entity,year,value
40,2009,6.76248
51,2008,5.92083
120,2014,4.71517
124,2016,5.41667
170,2013,4.08333
188,2017,5.81008
242,2016,7.12896
246,2000,4.4875
246,2010,5.9375
275,2000,8.61111
275,2013,7.84722
276,2013,4.9625
300,2014,3.95833
348,2010,6.23923
398,2018,5.48611
410,2014,6.875
418,2017,8.37079
484,2009,17.7661
484,2014,16.61743
496,2015,5.15903
498,2012,5.24144
578,2011,5.41667
600,2016,7.40859
604,2010,7.95788
616,2013,7.5
642,2000,2.5
642,2012,3.26389
688,2011,5.58519
688,2015,7.47828
756,2010,5.42083
756,2013,6.6625
756,2016,6.375
792,2006,5.16761
