entity,year,value
4,2011,30.05576
4,2015,43.70939
8,2009,59.02978
8,2017,93.41885
12,2013,40.59709
24,2015,13.92639
31,2006,91.70947
50,2006,41.3526
50,2011,46.26062
50,2014,52.5895
51,2006,71.29939
51,2011,95.8548
51,2016,89.70273
52,2012,97.7948
64,2010,30.84654
68,2000,50.7
68,2001,55.06
68,2002,53.43
68,2003,60.87928
68,2004,69.13
68,2005,72.19
68,2006,74.03
68,2007,77.86
68,2008,73.99861
68,2009,78.08
68,2011,80.5
68,2012,77.76
68,2013,77.49
68,2014,77.03
68,2015,81.64
68,2016,82.6
68,2017,86.66
68,2018,85.44
70,2012,96.19608
76,2001,35.48
76,2002,35.32
76,2003,43.34
76,2004,43.9
76,2005,47.4
76,2006,49.86
76,2007,53.64
76,2008,56.11
76,2009,58.35
76,2011,63.95
76,2012,65.95
76,2013,69.41
76,2014,71.46
76,2015,73.1
76,2016,67.47
76,2017,67.93
76,2018,69.74
84,2016,47.50782
104,2016,32.23397
108,2000,6.12745
108,2010,13.12815
108,2017,26.86997
112,2012,100.0
116,2005,26.48738
116,2008,28.54957
116,2010,34.57641
116,2014,36.02431
120,2004,10.99798
120,2005,25.7201
120,2006,14.60077
120,2011,16.3475
120,2014,26.29005
140,2006,4.39651
140,2010,5.21858
144,2006,87.34203
148,2004,5.67756
148,2014,8.07439
152,2000,76.53
152,2002,81.86707
152,2003,84.85
152,2006,90.04
152,2009,90.49
152,2011,90.99
152,2013,91.28
152,2015,94.29
152,2017,93.01
170,2002,28.15
170,2003,31.51
170,2004,34.71
170,2005,29.28633
170,2008,43.45
170,2009,39.04
170,2010,44.43357
170,2011,44.21
170,2012,46.57
170,2013,47.62
170,2014,49.26
170,2015,52.26609
170,2016,55.96
170,2017,53.07
170,2018,54.83
174,2012,41.36033
178,2005,12.58229
178,2012,16.09435
178,2015,21.6318
180,2007,20.47274
180,2010,24.05315
180,2013,46.03547
188,2000,25.83
188,2001,26.59
188,2002,27.61
188,2003,29.49
188,2004,35.93
188,2005,36.25
188,2006,37.99
188,2007,41.19
188,2008,44.93
188,2009,45.9
188,2010,49.04
188,2011,42.90594
188,2012,48.63
188,2013,52.0
188,2014,51.73
188,2015,58.37
188,2016,59.71
188,2017,59.72
188,2018,66.93
192,2014,96.55793
204,2006,20.99483
204,2011,29.26924
204,2014,27.75919
204,2018,17.83685
214,2000,39.55
214,2001,41.25
214,2002,42.29
214,2003,51.94
214,2004,54.63
214,2005,58.49
214,2006,58.82
214,2007,57.60884
214,2008,58.62
214,2009,59.42
214,2010,65.36
214,2011,65.82
214,2012,69.67
214,2013,72.59055
214,2014,66.94563
214,2015,69.81
214,2016,70.98
214,2017,74.74
214,2018,76.88
218,2001,31.12
218,2003,33.63
218,2005,44.66
218,2006,45.56
218,2007,45.78
218,2008,51.49
218,2009,57.58
218,2010,61.5
218,2011,64.79
218,2012,70.08
218,2013,76.77
218,2014,78.85
218,2015,79.9
218,2016,86.75
218,2017,83.29
218,2018,86.26
222,2000,34.05
222,2001,33.74
222,2002,37.07
222,2003,34.71
222,2004,40.62
222,2005,39.6
222,2006,46.06
222,2007,41.48953
222,2009,41.65
222,2010,47.86
222,2012,51.84
222,2013,53.15
222,2014,61.27
222,2015,56.94
222,2016,56.39
222,2017,60.52
222,2018,64.35
231,2000,2.3466
231,2005,3.84841
231,2007,4.11749
231,2011,6.53649
231,2016,13.04678
242,2007,71.11517
262,2006,31.18765
266,2012,14.10885
270,2006,25.7295
270,2010,22.10171
270,2013,30.43489
275,2014,83.30074
288,2009,36.92061
288,2010,37.65637
288,2015,38.77388
320,2000,14.01
320,2006,21.09
320,2014,36.39
320,2015,40.28419
324,2005,8.02588
324,2012,14.20253
324,2016,23.56263
328,2006,61.22514
328,2009,70.30904
328,2014,77.42061
332,2003,11.43914
332,2005,15.6264
332,2012,15.30949
332,2017,19.31843
340,2001,9.39
340,2004,9.11
340,2005,12.66
340,2009,22.81
340,2010,26.63
340,2011,27.68788
340,2012,26.02
340,2013,31.87
340,2014,26.25
340,2015,24.4
340,2016,35.26
340,2018,28.37
356,2006,61.45938
356,2016,81.02818
360,2003,53.2119
360,2008,61.73984
360,2017,77.25584
368,2011,30.29161
384,2006,14.10148
384,2012,9.9941
384,2016,17.1341
388,2001,87.90786
388,2011,96.02718
398,2006,98.54333
398,2011,98.54081
398,2015,99.87402
400,2007,90.99663
404,2003,29.89764
404,2008,56.56104
