entity,year,value
1,2018,23.1
15,2018,52.2
30,2018,23.7
32,2018,42.54
34,2018,33.5
35,2018,28.6
40,2018,6.41
48,2018,35.48
62,2018,32.2
70,2018,16.3
76,2018,11.11
104,2018,74.05
116,2018,48.78
145,2018,35.5
150,2018,8.06
191,2018,26.42
196,2018,40.17
199,2018,40.2
202,2018,20.0
203,2018,13.55
246,2018,2.0
250,2018,12.11
268,2018,11.63
276,2018,7.56
300,2018,36.37
356,2018,63.11
360,2018,52.29
364,2018,38.49
372,2018,12.37
380,2018,33.98
392,2018,40.57
400,2018,47.89
410,2018,47.11
418,2018,11.43
419,2018,40.2
422,2018,20.0
428,2018,5.71
432,2018,36.0
440,2018,8.39
442,2018,7.73
450,2018,18.75
458,2018,23.06
466,2018,0.0
470,2018,36.36
508,2018,20.0
512,2018,50.0
513,2018,15.0
524,2018,55.56
528,2018,1.18
566,2018,65.77
578,2018,0.9
586,2018,28.6
608,2018,55.36
616,2018,15.88
643,2018,14.02
682,2018,46.52
710,2018,24.61
729,2018,52.21
747,2018,40.2
752,2018,1.92
753,2018,23.7
756,2018,5.82
764,2018,11.34
784,2018,23.68
788,2018,21.12
807,2018,53.45
818,2018,70.37
826,2018,7.29
