entity,year,value
1,2000,0.73312
1,2001,0.75691
1,2002,0.75911
1,2003,0.79901
1,2004,0.84789
1,2005,0.887
1,2006,0.92962
1,2007,0.95729
1,2008,0.97556
1,2009,0.98489
1,2010,1.02706
1,2011,1.07157
1,2012,1.07748
1,2013,1.07499
1,2014,1.05588
1,2015,1.01257
1,2016,1.03224
1,2017,1.05104
2,2000,0.20557
2,2001,0.20221
2,2002,0.19416
2,2003,0.2063
2,2015,0.16465
2,2016,0.16282
2,2017,0.16108
4,2000,5e-05
4,2001,0.00124
4,2002,0.00096
4,2003,0.00152
4,2004,0.00141
4,2005,0.00132
4,2006,0.00135
4,2007,0.00913
4,2008,0.01271
4,2009,0.01785
4,2010,0.02517
4,2011,0.0244
4,2012,0.02443
4,2013,0.04246
4,2014,0.04633
4,2015,0.04798
4,2016,0.04962
4,2017,0.05124
5,2000,0.08767
5,2001,0.08573
5,2002,0.08008
5,2003,0.08502
5,2004,0.08451
5,2005,0.09167
5,2006,0.08647
5,2007,0.09742
5,2008,0.10343
5,2009,0.08574
5,2010,0.09595
5,2011,0.10914
5,2012,0.10458
5,2013,0.11922
5,2014,0.12203
5,2015,0.12271
5,2016,0.1254
5,2017,0.12731
8,2000,0.02338
8,2001,0.02722
8,2002,0.01988
8,2003,0.02057
8,2004,0.02066
8,2005,0.01754
8,2006,0.01768
8,2007,0.01786
8,2008,0.0234
8,2009,0.05434
8,2010,0.06019
8,2011,0.07415
8,2012,0.04178
8,2013,0.03597
8,2014,0.04554
8,2015,0.03626
8,2016,0.03871
8,2017,0.04157
9,2000,3.89575
9,2001,4.3975
9,2002,4.30077
9,2003,4.18083
9,2004,4.08105
9,2005,4.23926
9,2006,4.28926
9,2007,4.32362
9,2008,4.04011
9,2009,4.14602
9,2010,3.98804
9,2011,3.5705
9,2012,3.57412
9,2013,3.23687
9,2014,2.97144
9,2015,2.99247
9,2016,2.9167
9,2017,2.84316
11,2004,0.00142
11,2005,0.00127
11,2006,0.00127
11,2007,0.00144
11,2008,0.00148
11,2009,0.0016
11,2010,0.00183
11,2011,0.00212
11,2012,0.00195
11,2013,0.00191
11,2014,0.00213
11,2015,0.00377
11,2016,0.00374
12,2000,0.02104
12,2001,0.02456
