entity,year,value
4,2011,13.71896
4,2015,24.07906
8,2000,46.58
8,2005,46.95
8,2009,48.16764
8,2017,80.31211
12,2013,29.42439
24,2015,18.81837
31,2000,64.4
31,2006,74.95235
32,2010,54.98767
36,2010,85.02
40,2005,86.81
40,2011,85.21
40,2013,91.64
40,2014,88.32
50,2000,10.54
50,2004,7.63
50,2006,12.69316
50,2007,8.17
50,2011,13.44728
50,2013,17.35
50,2014,18.89613
51,2000,85.05
51,2006,35.45338
51,2011,93.04728
51,2016,64.70735
52,2012,94.18844
56,2005,85.19
56,2011,85.18
56,2013,81.8
56,2014,86.18
64,2010,20.97946
68,2000,44.66
68,2001,52.43
68,2002,47.42
68,2003,50.55884
68,2004,52.38
68,2005,59.49
68,2006,55.8
68,2007,64.23
68,2008,60.08469
68,2009,64.42
68,2011,66.5
68,2012,68.24
68,2013,76.76
68,2014,67.29
68,2015,70.41
68,2016,73.72
68,2017,74.46
68,2018,76.19
70,2000,51.97
70,2006,55.33
70,2012,93.06007
76,2001,44.38
76,2002,47.47
76,2003,50.88
76,2004,52.91
76,2005,54.69
76,2006,57.8
76,2007,58.53
76,2008,61.45
76,2009,64.0
76,2011,65.52
76,2012,65.22
76,2013,66.99
76,2014,67.74
76,2015,69.71
76,2016,65.13
76,2017,65.36
76,2018,67.32
84,2006,13.19
84,2011,20.84
84,2016,49.44114
100,2011,84.18
100,2013,83.32
100,2014,80.06
104,2000,6.46
104,2016,16.53339
108,2000,2.93367
108,2005,2.11
108,2010,5.06229
108,2017,12.38276
112,2005,84.18
112,2012,90.03093
116,2000,4.36
116,2005,10.39342
116,2008,13.0676
116,2010,16.97507
116,2014,21.22902
120,2000,6.77
120,2004,7.62279
120,2005,28.46488
120,2006,10.91089
120,2011,15.50383
120,2014,16.01381
124,2010,85.7
140,2000,4.12
140,2006,3.208
140,2010,6.93784
144,2006,25.03406
148,2000,5.4
148,2004,3.96808
148,2010,5.67
148,2014,9.80743
152,2000,65.13
152,2002,66.62905
152,2003,73.47
152,2006,79.48
152,2009,80.29
152,2011,80.71
152,2013,82.38
152,2015,84.47
152,2017,85.75
156,2010,43.97
156,2012,54.77
156,2014,60.87
170,2000,50.06
170,2002,53.43
170,2003,54.17
170,2004,56.5
170,2005,57.08034
170,2008,61.32
170,2009,61.05
170,2010,65.16154
170,2011,64.86
170,2012,65.61
170,2013,67.14
170,2014,68.1
170,2015,72.65736
170,2016,70.06
170,2017,71.6
170,2018,71.95
174,2000,5.32
174,2012,29.8208
178,2005,7.71128
178,2012,15.14647
178,2015,23.32456
180,2001,10.73
180,2007,14.05016
180,2010,13.8788
180,2013,25.51588
188,2000,36.24
188,2001,37.53
188,2002,36.09
188,2003,38.87
188,2004,38.84
188,2005,37.89
188,2006,40.65
188,2007,39.43
188,2008,41.15
188,2009,42.94
188,2010,47.72
188,2011,46.41372
188,2012,51.56
188,2013,53.13
188,2014,54.72
188,2015,52.59
188,2016,55.46
188,2017,57.35
188,2018,58.38
191,2011,95.04
191,2013,96.37
191,2014,94.69
192,2006,69.89
192,2010,78.67
192,2014,86.05416
196,2005,89.77
196,2011,92.73
196,2013,92.76
196,2014,92.78
203,2005,89.71
203,2011,92.25
203,2013,92.68
203,2014,94.42
204,2001,4.05
204,2006,9.17388
204,2011,14.69865
204,2014,10.24648
204,2018,8.39175
208,2005,71.92
208,2011,69.42
208,2013,77.46
208,2014,82.1
214,2000,39.15
214,2001,38.14
214,2002,39.02
214,2003,43.94
214,2004,43.0
214,2005,46.92
214,2006,49.27
214,2007,46.58478
214,2008,52.49
214,2009,53.27
214,2010,56.6
214,2011,58.55
214,2012,56.21
214,2013,54.75314
214,2014,57.43225
214,2015,60.5
214,2016,63.51
214,2017,62.15
214,2018,62.76
218,2000,46.08
218,2001,42.85
218,2003,48.11
218,2005,49.63
218,2006,51.27
218,2007,51.7
218,2008,55.24
218,2009,58.18
218,2010,57.76
218,2011,64.76
218,2012,66.47
218,2013,65.46
218,2014,64.47
218,2015,67.11
218,2016,68.52
218,2017,69.66
218,2018,72.3
222,2000,39.23
222,2001,42.39
222,2002,42.87
222,2003,38.72
222,2004,41.72
222,2005,43.35
222,2006,44.93
222,2007,31.30192
222,2009,47.11
222,2010,49.2
222,2012,51.97
222,2013,53.01
222,2014,54.36
222,2015,55.51
222,2016,56.49
222,2017,57.25
222,2018,59.24
226,2000,5.43
231,2000,4.87441
231,2005,8.6198
231,2007,7.10116
231,2011,12.15006
231,2016,13.08728
233,2005,84.87
233,2011,83.1
233,2013,81.54
233,2014,82.74
242,2007,34.28399
246,2005,83.81
246,2011,88.47
246,2013,87.57
246,2014,89.04
250,2005,83.75
250,2011,86.98
250,2013,85.41
250,2014,86.23
262,2006,20.7201
266,2000,6.85
266,2012,13.82765
268,2005,78.61
268,2013,96.01
270,2000,17.96
270,2006,21.53933
270,2010,22.3466
270,2013,30.18718
275,2010,63.56
275,2014,62.15511
276,2005,89.08
276,2011,84.15
276,2013,82.67
276,2014,80.07
288,2003,4.51
288,2006,6.58
288,2009,27.64119
288,2010,12.98646
288,2011,12.59
288,2015,44.8475
300,2005,85.7
300,2011,94.74
300,2013,92.27
300,2014,93.05
320,2000,19.71
320,2006,24.82
320,2011,24.51
320,2014,33.96
320,2015,34.50681
324,2005,4.56288
324,2012,15.27684
