entity,year,value
4,2017,178.0
4,2018,148.0
8,2018,2.0
24,2007,37.0
24,2008,109.0
24,2009,73.0
24,2010,111.0
24,2012,27.0
24,2013,15.0
24,2014,187.0
24,2015,36.0
24,2016,4.0
24,2017,72.0
24,2018,129.0
36,2015,2923.0
36,2016,3871.0
36,2017,443.0
36,2018,636.0
51,2017,915.0
51,2019,1.0
64,2015,57.0
64,2017,50.0
64,2018,245.0
100,2005,859.0
100,2006,31.0
100,2007,17.0
100,2008,9.0
100,2010,42.0
100,2011,213.0
100,2012,37.0
100,2013,3.0
100,2014,120.0
100,2016,17.0
100,2017,43.0
100,2019,57.0
104,2015,3645.0
104,2016,1192.0
104,2017,1436.0
120,2006,2.0
120,2008,2.0
120,2011,9.0
120,2016,5.0
120,2017,35.0
120,2018,1.0
120,2019,85.0
152,2016,1.0
152,2017,1.0
233,2010,1.0
233,2011,1.0
320,2015,110.0
320,2016,67.0
368,2018,30.0
392,2015,2742.0
392,2016,12094.0
392,2017,11515.0
392,2018,15449.0
398,2017,55.0
398,2018,8.0
398,2019,13.0
400,2015,27.0
400,2016,23.0
400,2017,18.0
400,2018,38.0
417,2015,175.0
417,2016,65.0
417,2017,112.0
417,2018,145.0
417,2019,77.0
458,2007,20.0
458,2008,1.0
458,2009,1.0
458,2010,14.0
458,2011,2.0
458,2012,6.0
458,2015,21.0
458,2017,2.0
484,2019,78.0
504,2018,12.0
524,2016,46.0
524,2017,5421.0
524,2018,304.0
562,2016,97.0
562,2017,31.0
562,2018,110.0
600,2005,1.0
600,2006,1.0
600,2008,11.0
600,2009,4.0
600,2010,4.0
600,2012,5.0
600,2014,6.0
600,2015,106.0
600,2016,85.0
642,2005,708.0
642,2006,152.0
642,2007,164.0
642,2009,915.0
642,2010,891.0
642,2011,393.0
642,2012,356.0
642,2013,356.0
642,2014,225.0
642,2015,402.0
642,2016,631.0
642,2017,196.0
642,2018,5467.0
705,2008,21.0
705,2009,6.0
705,2010,8.0
705,2011,1.0
705,2012,4.0
705,2019,1528.0
748,2006,1.0
748,2008,1.0
748,2011,90.0
748,2012,62.0
748,2013,84.0
748,2014,126.0
748,2016,1.0
748,2017,20.0
748,2019,72.0
756,2005,1666.0
756,2007,1460.0
756,2008,1044.0
756,2009,1717.0
756,2010,680.0
756,2011,1070.0
756,2012,747.0
756,2013,957.0
756,2014,873.0
756,2015,832.0
756,2016,755.0
756,2017,1076.0
756,2018,1695.0
762,2017,436.0
762,2018,26.0
804,2005,1397.0
804,2015,105.0
804,2016,72.0
804,2017,269.0
804,2018,274.0
804,2019,321.0
834,2015,715.0
834,2016,2071.0
834,2017,696.0
834,2018,34.0
840,2015,8208.0
840,2016,8565.0
840,2017,6023.0
