entity,year,value
4,2017,1.0
8,2011,8.0
8,2012,1.0
8,2015,2.0
24,2006,1.0
24,2007,13.0
24,2008,10.0
24,2013,3.0
24,2014,3.0
24,2015,13.0
24,2019,3.0
32,2005,3.0
32,2006,4.0
32,2007,7.0
32,2008,12.0
32,2009,6.0
32,2010,10.0
32,2011,2.0
32,2014,18.0
32,2015,10.0
64,2005,3.0
64,2017,8.0
64,2018,5.0
64,2019,7.0
68,2005,19.0
68,2006,4.0
68,2007,3.0
68,2008,18.0
68,2009,2.0
68,2010,1.0
68,2017,2.0
76,2005,15.0
76,2006,3.0
76,2007,48.0
76,2008,48.0
76,2009,29.0
76,2010,173.0
76,2011,52.0
76,2012,4.0
76,2013,35.0
76,2014,27.0
76,2015,69.0
76,2016,4.0
76,2017,12.0
90,2007,6.0
90,2009,11.0
90,2010,2.0
90,2013,4.0
104,2017,201.0
104,2018,13.0
108,2015,17.0
108,2016,16.0
108,2017,18.0
116,2016,1.0
120,2005,2.0
120,2007,6.0
120,2009,1.0
120,2011,4.0
120,2017,34.0
120,2018,3.0
132,2015,12.0
144,2006,1.0
144,2007,5.0
144,2008,3.0
144,2009,2.0
144,2010,1.0
144,2011,20.0
144,2012,8.0
144,2013,29.0
144,2014,34.0
144,2015,7.0
144,2016,117.0
144,2017,152.0
144,2018,16.0
144,2019,10.0
152,2010,56.0
152,2012,7.0
152,2014,1.0
152,2015,7.0
152,2016,1.0
152,2017,2.0
156,2015,148.0
156,2016,274.0
156,2017,98.0
156,2018,46.0
170,2005,35.0
170,2006,27.0
170,2007,35.0
170,2008,46.0
170,2009,47.0
170,2010,25.0
170,2011,44.0
170,2012,26.0
170,2013,78.0
170,2014,80.0
170,2015,49.0
170,2016,40.0
170,2017,146.0
170,2018,44.0
170,2019,28.0
174,2011,66.0
174,2015,3.0
174,2017,14.0
188,2005,1.0
188,2007,2.0
188,2008,3.0
188,2009,7.0
188,2010,2.0
188,2012,3.0
188,2014,2.0
188,2019,3.0
212,2010,1.0
218,2005,4.0
218,2006,31.0
218,2007,6.0
218,2008,21.0
218,2009,11.0
218,2016,1.0
222,2005,81.0
222,2007,1.0
222,2008,7.0
222,2010,8.0
222,2011,4.0
222,2012,8.0
222,2013,4.0
222,2015,1.0
231,2016,15.0
242,2010,1.0
242,2012,3.0
242,2016,1.0
242,2018,1.0
262,2006,7.0
262,2007,7.0
262,2011,20.0
270,2007,315.0
288,2017,14.0
288,2018,150.0
320,2005,790.0
320,2006,6.0
320,2007,9.0
320,2008,53.0
320,2009,21.0
320,2010,133.0
320,2011,7.0
