entity,year,value
1,2015,79.2970037400363
1,2016,78.729544864391
1,2017,77.9498617997685
1,2018,77.7698118616946
4,2016,26.60464
4,2017,26.0573
4,2018,25.66295
8,2018,82.75689
9,2000,84.2330987541504
9,2001,84.230411097197
9,2002,84.235499748904
9,2003,84.2323752412665
9,2004,84.2365949731334
9,2005,84.2408108481032
9,2006,84.2360981032987
9,2007,84.2204518370465
9,2008,84.1905260240128
9,2012,84.435825462929
9,2015,83.9434360634396
9,2016,83.7989198673806
9,2017,83.8882364875752
15,2015,86.5150895540493
15,2016,86.7437232220036
15,2017,89.1496698208216
20,2016,100.0
20,2017,100.0
20,2018,100.0
28,2017,100.0
28,2018,100.0
30,2015,95.7853169774918
30,2016,95.749459265934
30,2017,96.0204300986822
30,2018,96.2204457119125
31,2016,100.0
31,2017,100.0
31,2018,100.0
34,2015,82.4057377397673
34,2016,81.367527775699
34,2017,79.0770385695263
34,2018,79.1461507348935
35,2017,57.0015715645991
35,2018,56.9751346425322
36,2000,100.0
36,2001,100.0
36,2002,100.0
36,2003,100.0
36,2004,100.0
36,2005,100.0
36,2006,100.0
36,2007,100.0
36,2008,100.0
36,2009,100.0
36,2010,100.0
36,2011,100.0
36,2012,100.0
36,2013,100.0
36,2014,100.0
36,2015,100.0
36,2016,100.0
48,2016,100.0
48,2017,100.0
48,2018,100.0
50,2016,36.57939
52,2015,100.0
52,2016,100.0
52,2017,100.0
52,2018,100.0
53,2000,96.7621437078031
53,2001,96.7612092073441
53,2002,96.7624636522014
53,2003,96.7608946704965
53,2004,96.7619268769763
53,2005,96.7629574832479
53,2006,96.7610431470183
53,2007,96.75542611423
53,2008,96.7418364815301
53,2009,96.7379185439481
53,2010,96.7337248969747
53,2011,96.7269243822925
53,2012,96.7435695948737
53,2013,96.6870137421454
53,2014,96.6357124152327
53,2015,96.5880900418747
53,2016,96.5400280319664
53,2017,96.5626214784422
62,2015,82.6668504691589
62,2016,81.6591398096406
62,2017,79.4004235478238
62,2018,79.4721296792239
92,2016,100.0
92,2017,100.0
104,2017,66.25261
104,2018,64.41704
108,2016,34.92845
108,2017,35.45476
108,2018,35.09638
112,2016,100.0
112,2017,100.0
112,2018,100.0
116,2016,48.40097
120,2017,38.76213
132,2017,89.07767
132,2018,92.19512
136,2018,100.0
143,2017,95.4604499606174
143,2018,95.5107160520658
144,2016,79.48828
144,2018,88.28117
145,2017,89.9836308026468
145,2018,89.8483926367605
148,2015,17.37031
150,2000,99.4044811243842
150,2001,99.2892785433717
150,2002,99.1902543611713
150,2003,99.1062809076286
150,2004,99.0330229940886
156,2016,98.56134
156,2017,98.98386
156,2018,99.35572
184,2016,100.0
188,2016,82.93737
188,2018,68.21335
192,2018,100.0
199,2015,53.5809805363604
199,2016,53.5157747991228
199,2017,54.0165541261148
208,2001,100.0
208,2002,100.0
208,2003,100.0
208,2004,100.0
208,2005,100.0
208,2006,100.0
208,2007,100.0
208,2008,100.0
208,2009,100.0
208,2010,100.0
208,2011,100.0
208,2012,100.0
208,2013,100.0
208,2014,100.0
208,2015,100.0
208,2016,100.0
212,2016,100.0
214,2016,89.54802
218,2016,82.72727
232,2017,26.70103
232,2018,26.24113
233,2000,100.0
233,2001,100.0
233,2002,100.0
233,2003,100.0
233,2004,100.0
233,2005,100.0
233,2006,100.0
233,2007,100.0
233,2008,100.0
233,2009,100.0
233,2010,100.0
233,2011,100.0
233,2012,100.0
233,2013,100.0
233,2014,100.0
233,2015,100.0
233,2016,100.0
246,2000,100.0
246,2001,100.0
246,2002,100.0
246,2003,100.0
246,2004,100.0
246,2005,100.0
246,2006,100.0
246,2007,100.0
246,2008,100.0
246,2009,100.0
246,2010,100.0
246,2011,100.0
246,2012,100.0
246,2013,100.0
246,2014,100.0
246,2015,100.0
246,2016,100.0
246,2017,100.0
246,2018,100.0
246,2019,100.0
250,2001,100.0
250,2002,100.0
250,2003,100.0
250,2004,100.0
250,2005,100.0
250,2006,100.0
250,2007,100.0
250,2008,100.0
250,2009,100.0
250,2010,100.0
250,2011,100.0
250,2012,100.0
250,2013,100.0
250,2014,100.0
250,2015,100.0
250,2016,100.0
250,2017,100.0
250,2018,100.0
262,2017,98.18182
268,2016,100.0
268,2017,99.74026
268,2018,100.0
270,2016,82.89738
270,2017,82.89738
270,2018,84.16588
275,2016,99.54853
275,2017,99.58246
275,2018,99.39148
276,2000,100.0
276,2001,100.0
276,2002,100.0
276,2003,100.0
276,2004,100.0
276,2005,100.0
276,2006,100.0
276,2007,100.0
276,2008,100.0
276,2009,100.0
276,2010,100.0
276,2011,100.0
276,2012,100.0
276,2013,100.0
276,2014,100.0
276,2015,100.0
276,2016,100.0
276,2017,100.0
276,2018,100.0
288,2017,90.57431
292,2016,100.0
292,2017,100.0
320,2016,76.20397
344,2016,100.0
344,2017,100.0
344,2018,100.0
348,2000,100.0
348,2001,100.0
348,2002,100.0
348,2003,100.0
348,2004,100.0
348,2005,100.0
348,2006,100.0
348,2007,100.0
348,2008,100.0
348,2009,100.0
348,2010,100.0
348,2011,100.0
348,2012,100.0
348,2013,100.0
348,2014,100.0
348,2015,100.0
348,2016,100.0
356,2016,93.31446
356,2017,89.3383
356,2018,91.72676
360,2018,49.77455
376,2000,100.0
376,2001,100.0
376,2002,100.0
376,2003,100.0
376,2004,100.0
376,2005,100.0
376,2006,100.0
376,2007,100.0
376,2008,100.0
376,2009,100.0
376,2010,100.0
376,2011,100.0
376,2012,100.0
376,2013,100.0
376,2014,100.0
376,2015,100.0
376,2016,100.0
380,2000,100.0
380,2001,100.0
380,2002,100.0
380,2003,100.0
380,2004,100.0
380,2005,100.0
380,2006,100.0
380,2007,100.0
380,2008,100.0
380,2009,100.0
380,2010,100.0
380,2011,100.0
380,2012,100.0
380,2013,100.0
380,2014,100.0
380,2015,100.0
380,2016,100.0
388,2016,93.92202
388,2017,93.92898
400,2018,35.5813
410,2000,100.0
410,2001,100.0
410,2002,100.0
410,2003,100.0
410,2004,100.0
410,2005,100.0
410,2006,100.0
410,2007,100.0
410,2008,100.0
410,2009,100.0
410,2010,100.0
410,2011,100.0
410,2012,100.0
410,2013,100.0
410,2014,100.0
410,2015,100.0
410,2016,100.0
414,2016,100.0
414,2017,100.0
414,2018,100.0
419,2015,81.9324910004966
419,2016,81.9407135487348
419,2017,81.2809084631781
422,2016,92.0
428,2016,100.0
430,2016,28.06103
446,2016,100.0
446,2017,100.0
446,2018,100.0
454,2016,72.32857
458,2016,99.29315
458,2017,100.0
458,2018,100.0
462,2016,100.0
462,2017,100.0
466,2016,17.3
478,2016,26.7381
480,2013,100.0
480,2014,100.0
480,2015,100.0
480,2016,100.0
480,2017,100.0
480,2018,100.0
484,2016,74.7
492,2016,100.0
492,2017,100.0
492,2018,100.0
492,2019,100.0
498,2016,100.0
498,2017,100.0
498,2018,100.0
500,2016,100.0
500,2018,100.0
504,2016,69.99809
504,2017,89.48161
504,2018,89.58679
508,2016,47.5
512,2016,100.0
512,2017,100.0
512,2018,100.0
513,2000,99.4329464779642
513,2001,99.3205737700652
513,2002,99.2232415343283
513,2003,99.1400718252805
520,2016,100.0
528,2000,100.0
528,2001,100.0
528,2002,100.0
528,2003,100.0
528,2004,100.0
528,2005,100.0
528,2006,100.0
528,2007,100.0
528,2008,100.0
528,2009,100.0
528,2010,100.0
528,2011,100.0
528,2012,100.0
528,2013,100.0
528,2014,100.0
528,2015,100.0
528,2016,100.0
528,2017,100.0
528,2018,100.0
528,2019,100.0
562,2016,17.78048
562,2017,34.05622
570,2016,100.0
578,2000,100.0
578,2001,100.0
578,2002,100.0
578,2003,100.0
578,2004,100.0
578,2005,100.0
578,2006,100.0
578,2007,100.0
578,2008,100.0
578,2009,100.0
578,2010,100.0
578,2011,100.0
578,2012,100.0
578,2013,100.0
578,2014,100.0
578,2015,100.0
578,2016,100.0
578,2017,100.0
578,2018,100.0
578,2019,100.0
584,2016,26.59574
591,2016,81.50289
608,2016,32.75059
616,2000,100.0
616,2001,100.0
616,2002,100.0
616,2003,100.0
616,2004,100.0
616,2005,100.0
616,2006,100.0
616,2007,100.0
616,2008,100.0
616,2009,100.0
616,2010,100.0
616,2011,100.0
616,2012,100.0
616,2013,100.0
616,2014,100.0
616,2015,100.0
616,2016,100.0
620,2000,100.0
620,2001,100.0
620,2002,100.0
620,2003,100.0
620,2004,100.0
620,2005,100.0
620,2006,100.0
620,2007,100.0
620,2008,100.0
620,2009,100.0
620,2010,100.0
620,2011,100.0
620,2012,100.0
620,2013,100.0
620,2014,100.0
620,2015,100.0
620,2016,100.0
620,2017,100.0
620,2018,100.0
634,2016,100.0
634,2017,100.0
634,2018,100.0
646,2011,86.51199
646,2012,87.66384
646,2013,90.52473
646,2014,91.0734
646,2015,90.95203
646,2016,90.85151
646,2017,83.87209
662,2016,98.75
662,2017,98.75
662,2018,100.0
670,2016,100.0
670,2017,100.0
670,2018,100.0
674,2018,100.0
678,2016,72.61858
678,2017,71.73913
682,2017,100.0
686,2017,9.44172
690,2016,100.0
690,2017,100.0
690,2018,100.0
694,2017,47.22828
694,2018,47.17224
702,2016,100.0
702,2017,100.0
703,2014,100.0
703,2015,100.0
703,2016,100.0
705,2000,100.0
705,2001,100.0
705,2002,100.0
705,2003,100.0
705,2004,100.0
705,2005,100.0
705,2006,100.0
705,2007,100.0
705,2008,100.0
705,2009,100.0
705,2010,100.0
705,2011,100.0
705,2012,100.0
705,2013,100.0
705,2014,100.0
705,2015,100.0
705,2016,100.0
724,2000,100.0
724,2001,100.0
724,2002,100.0
724,2003,100.0
724,2004,100.0
724,2005,100.0
724,2006,100.0
724,2007,100.0
724,2008,100.0
724,2009,100.0
724,2010,100.0
724,2011,100.0
724,2012,100.0
724,2013,100.0
724,2014,100.0
724,2015,100.0
724,2016,100.0
724,2017,100.0
724,2018,100.0
729,2016,73.48535
747,2015,88.0926019727523
747,2016,88.1444729961542
747,2017,89.5545292010044
748,2016,100.0
753,2015,73.5212977091916
753,2016,73.2485028824388
753,2017,72.7165005954842
753,2018,72.2855940883444
756,2011,100.0
756,2012,100.0
756,2013,100.0
756,2014,100.0
756,2015,100.0
756,2016,100.0
768,2017,45.08544
768,2018,57.76348
784,2016,100.0
784,2017,100.0
788,2016,99.63258
788,2017,99.61763
796,2018,100.0
818,2016,100.0
854,2016,74.06346
854,2017,74.71624
858,2016,83.13253
860,2018,92.28679
862,2016,90.40749
882,2016,100.0
882,2017,100.0
882,2018,100.0
